,epoch0_participant0,epoch1_participant0,epoch2_participant0,epoch3_participant0,epoch4_participant0,epoch5_participant0,epoch6_participant0,epoch7_participant0,epoch8_participant0,epoch9_participant0,epoch10_participant0
1282,-0.03481733,-0.087989464,-0.06408025,0.0038966453,0.04571495,0.07129639,0.07751087,0.063021675,0.040130787,0.048662398,0.028916083
1283,0.03281474,-0.007633927,-0.0061489423,-0.029945385,-0.08819463,-0.12529801,-0.1720336,-0.22426927,-0.26588073,-0.2960201,-0.33593875
1284,0.0037670955,0.027982963,-0.036738776,-0.04731715,-0.059099365,-0.05982985,-0.069937125,-0.056975264,-0.043313764,-0.013933765,-0.013783028
1285,-0.050159574,-4.3463253e-05,0.026140342,0.044930577,0.06430545,0.08832711,0.10204445,0.12040286,0.12352696,0.14145023,0.12770945
1286,-0.0037223846,0.05570302,0.07525644,0.10014023,0.12696834,0.11997843,0.10760146,0.09780066,0.08469102,0.0753607,0.06969532
1287,-0.03658259,-0.029134676,-0.080430806,-0.08079921,-0.08482365,-0.088236116,-0.088051066,-0.075211816,-0.08286868,-0.07061831,-0.071189694
1288,0.059951678,0.033356227,0.028920438,0.048895482,0.06142485,0.033592068,0.025211005,0.020942692,0.015815314,-0.00071914046,-0.017958747
1289,0.009064041,0.04835306,0.001950658,-0.030069888,-0.04211308,-0.045004304,-0.052790865,-0.024956156,-0.012027088,-0.00048583362,0.011303157
1290,-0.023670577,-0.011008607,-0.10648518,-0.18021649,-0.20420963,-0.2282233,-0.25506142,-0.2779656,-0.3006407,-0.32527968,-0.347018
1291,0.029336393,0.04342168,0.041024286,0.03626,0.056375816,0.054853983,0.059514333,0.06811969,0.062090483,0.06310736,0.06633826
1292,-0.051859982,-0.05218063,-0.025089169,0.027866425,0.06497149,0.081537336,0.10370806,0.11456005,0.12845033,0.14028093,0.14672437
1293,0.024985902,0.036810823,0.019248577,0.037182167,0.057124108,0.047195718,0.024747087,0.010540767,0.02056195,0.020190276,0.017163992
1294,-0.032962658,-0.0348888,-0.07648371,-0.14257482,-0.2066198,-0.26022294,-0.28725776,-0.349572,-0.3815428,-0.42311737,-0.45954624
1295,-0.015250064,-0.006333391,0.058741454,0.119413964,0.17977457,0.202486,0.23133218,0.21811761,0.2051547,0.1736506,0.15458396
1296,-0.05248516,-0.11148321,-0.1544744,-0.20594361,-0.2300215,-0.25802568,-0.2607193,-0.27812308,-0.30292228,-0.32267714,-0.3275978
1297,0.0041556135,-0.059043337,-0.066776045,-0.062898174,-0.020940753,-0.0003451838,-0.010028155,-0.027069787,-0.030486602,-0.032727692,-0.07731748
1298,0.01690112,-0.030083653,-0.09129498,-0.124291405,-0.11468916,-0.1401306,-0.16951333,-0.22233038,-0.25960225,-0.29999784,-0.31258497
1299,-0.031301253,-0.105311364,-0.13682069,-0.11260715,-0.07345838,-0.08070018,-0.082253024,-0.09249659,-0.1041596,-0.12181478,-0.12887456
1300,-0.028984971,-0.03132706,-0.10080046,-0.08773259,-0.076614216,-0.07204566,-0.052263122,-0.06921006,-0.054094464,-0.053028557,-0.06018489
1301,-0.008061685,0.036021028,0.048281837,0.06478195,0.04358746,0.039617926,0.05956924,0.055691827,0.034639705,0.0041668965,-0.05270711
1302,0.023890994,0.027820373,0.032734007,0.09268434,0.11051442,0.09837941,0.08106233,0.07659256,0.07615445,0.0565006,0.057581715
1303,-0.017678529,-0.0903929,-0.15907219,-0.16451979,-0.1819265,-0.19422992,-0.20483662,-0.18693791,-0.18918075,-0.2111011,-0.19977213
1304,0.0571895,0.01919176,0.07626788,0.17244336,0.18829283,0.18993409,0.19909623,0.18776822,0.1738826,0.1592124,0.16405712
1305,-0.04765583,-0.043846004,-0.108312465,-0.10435404,-0.12224767,-0.09489095,-0.07326765,-0.045888133,-0.044746194,-0.02485354,-0.0044781007
1306,-0.013342895,-0.01653308,-0.026066806,0.030774564,0.04441595,0.07050197,0.094122045,0.09557044,0.08780352,0.08784094,0.1154479
1307,0.0046052486,-0.0376075,-0.06641314,-0.04617781,-0.022641674,0.004642307,0.04467312,0.03268953,0.020230493,0.034827486,0.058792725
1308,0.002790168,-0.0847211,0.032801025,0.09175073,0.14764586,0.17409176,0.19713455,0.23095971,0.26752084,0.29357994,0.31428927
1309,-0.055793494,-0.2268909,-0.19290382,-0.17722481,-0.14900507,-0.14011104,-0.12903051,-0.1167099,-0.10737227,-0.09570393,-0.102362126
1310,0.059563123,-0.07879704,-0.069699734,-0.07716143,-0.07089427,-0.07455873,-0.06092608,-0.034195602,-0.006562479,0.018494677,0.024308555
1311,0.053635523,0.022198163,0.10250715,0.07888121,0.090927966,0.10342281,0.13015746,0.16991216,0.22864988,0.29908866,0.35744765
1312,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682,-0.025718682
1313,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583,-0.05999583
1314,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732,0.030367732
1315,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675,-0.025001675
1316,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972,-0.028368972
1317,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837,0.054135837
1318,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769,-0.04721769
1319,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847,-0.039500847
1320,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456,-0.0070495456
1321,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277,0.025370277
1322,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629,-0.04409629
1323,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328,0.0521328
1324,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252,0.050541252
1325,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722,-0.03305722
1326,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401,0.0027163401
1327,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477,-0.047031477
1328,-0.047080196,-0.14644179,-0.3002946,-0.40070516,-0.43586394,-0.44971028,-0.455417,-0.4637027,-0.439497,-0.40040123,-0.39433792
1329,0.022961609,-0.058634188,-0.086955346,-0.03447816,0.027834916,0.05125778,0.055278275,0.066391,0.079890445,0.113796264,0.12817055
1330,0.028177932,-0.01572038,0.020480575,0.036062934,0.009998741,-0.050487027,-0.08631647,-0.10243006,-0.11250494,-0.14616561,-0.15633565
1331,-0.04148274,-0.18409657,-0.3121062,-0.25894904,-0.16654366,-0.14108238,-0.08677101,-0.043049335,-0.005530356,0.007397682,0.02939884
1332,-0.009673744,-0.092904225,-0.21001838,-0.21245514,-0.19663012,-0.20338519,-0.17664947,-0.1780466,-0.11894945,-0.060942806,-0.04025996
1333,-0.038362913,-0.053761013,-0.07513018,-0.047857452,0.0007908477,0.030984912,0.02881722,0.057532046,0.076231346,0.095048666,0.11425055
1334,-0.014152989,-0.04368171,-0.086000144,-0.1237703,-0.11226912,-0.10007089,-0.08109301,-0.03211732,0.002635454,0.025434237,0.049184833
1335,0.049396858,-0.115345836,-0.3102967,-0.37859523,-0.42550308,-0.51044667,-0.5467814,-0.55078036,-0.5498069,-0.56790125,-0.5785938
1336,-0.004159108,-0.05779412,0.021466365,0.08277058,0.12750462,0.12248426,0.11768075,0.11954157,0.15671252,0.167448,0.16870964
1337,-0.057273045,-0.05508887,-0.12470296,-0.15232193,-0.15307444,-0.14807715,-0.1672439,-0.16685511,-0.16193609,-0.21976307,-0.27368334
1338,0.05913122,0.07405549,0.030876072,0.07135127,0.15072195,0.18278576,0.2539426,0.313529,0.3551522,0.38073918,0.3910037
1339,-0.0029957592,-0.033883713,0.03018397,0.10125002,0.13780507,0.10113334,0.09714398,0.083741754,0.06478201,0.01957537,-0.021592097
1340,-0.050613686,-0.14589433,-0.09552246,-0.09943126,-0.10011105,-0.14953837,-0.19860192,-0.24881364,-0.25197387,-0.269745,-0.28814465
1341,0.019054353,-0.066270486,-0.03487023,0.029023442,0.09595646,0.13344112,0.15086909,0.17189299,0.16149446,0.15550669,0.13164726
1342,-0.06097,-0.16538769,-0.08583413,-0.005811963,0.04741631,0.08302301,0.09227965,0.10899615,0.09899334,0.110355794,0.10361039
1343,-0.055202097,-0.08708691,0.029675318,0.09591713,0.13975951,0.15855463,0.17051874,0.20015936,0.21826884,0.22135027,0.19706286
1344,0.038267158,0.04083515,0.043121755,0.0723075,0.06954952,0.095092475,0.10094856,0.102397144,0.093887605,0.101739496,0.10847707
1345,0.010212824,-0.019145083,-0.061433926,-0.075891994,-0.07041846,-0.030833581,-0.044190917,-0.049790543,-0.078791365,-0.07918432,-0.09466975
1346,0.016334608,0.0059966184,-0.0068083373,-0.0071054497,-0.0053680683,0.016810937,0.019439934,0.03350885,0.028215015,0.037408803,0.008308669
1347,-0.030603535,-0.06606188,-0.10684513,-0.1325987,-0.1588664,-0.15692316,-0.15139453,-0.1391987,-0.13351211,-0.0957978,-0.039333407
1348,0.058028124,0.097073406,0.119460195,0.19154263,0.25449967,0.29045996,0.3124628,0.31912223,0.32332203,0.34254652,0.34072974
1349,-0.05645673,-0.11007737,-0.10836919,-0.08162248,-0.037074506,-0.010752467,-0.010056806,-0.0064083035,-0.0049597165,0.021940287,0.033974413
1350,0.052069895,0.07750123,0.103775516,0.13446085,0.14621359,0.13740468,0.13883935,0.134251,0.13270065,0.15625894,0.13473709
1351,-0.02642171,0.014608604,0.035687614,0.0629548,0.09112119,0.1002207,0.11282621,0.10257407,0.09268879,0.080840774,0.092393324
1352,0.046311058,0.11725972,0.17724393,0.22595541,0.27133054,0.29145008,0.31601664,0.30228257,0.29033655,0.29558182,0.27802688
1353,0.04660824,0.15575069,0.264654,0.3255149,0.37278816,0.38522276,0.38580045,0.36767036,0.3696186,0.3732729,0.36931747
1354,0.011865661,0.08490414,0.19553986,0.28081512,0.35905474,0.41000435,0.41343316,0.41557038,0.43670788,0.4473958,0.46112716
1355,0.045215853,0.108289704,0.17884664,0.1789966,0.17192888,0.1699677,0.18237622,0.2053039,0.24560836,0.2689613,0.28279674
1356,0.049697913,0.08035863,0.1255798,0.16328652,0.16398942,0.16803789,0.17479385,0.17812036,0.18956122,0.21413875,0.22754541
1357,0.051582083,0.042196784,0.038309388,0.033933535,0.020747036,0.011614992,-0.0013344883,-0.012060044,-0.019758357,-0.017007634,-0.0071907532
1358,0.04845863,0.011780714,0.013705265,0.0182053,0.024926871,0.014473197,-0.012128751,-0.036771804,-0.06335711,-0.08216296,-0.08488717
1359,0.006615661,-0.017028097,0.0045929877,-0.00614052,-0.04037975,-0.09575676,-0.14692028,-0.17545554,-0.19382371,-0.21061969,-0.22246951
1360,-0.051954836,-0.12806526,-0.15079413,-0.17966421,-0.19270797,-0.22157234,-0.22180219,-0.27347168,-0.2960193,-0.3112273,-0.3426915
1361,-0.04469659,-0.12419323,-0.19234157,-0.26091474,-0.283421,-0.3222645,-0.33084247,-0.36505476,-0.36738527,-0.38685647,-0.40304935
1362,-0.046342872,-0.12018762,-0.17413723,-0.18844932,-0.17922805,-0.19842523,-0.19568303,-0.20878138,-0.21875781,-0.23514941,-0.2498763
1363,-0.025965244,-0.1108104,-0.18707626,-0.1946382,-0.17001379,-0.20700489,-0.21948388,-0.25217357,-0.26548544,-0.26239341,-0.26633355
1364,0.013236985,-0.027766831,-0.05528783,-0.06481757,-0.03144529,0.02519109,0.05161232,0.032923415,0.031632245,0.051758546,0.08770735
1365,0.0044220313,0.031119213,0.025589153,-0.010303741,-0.06154981,-0.08217252,-0.083306774,-0.10952417,-0.12920828,-0.122387946,-0.10934011
1366,0.0359921,0.07575156,0.05946674,0.04505468,-0.001970177,-0.01591082,0.0024971613,0.015626267,0.02189693,0.06348612,0.083833516
1367,-0.027338326,-0.025920724,-0.04500651,-0.017965164,0.05059691,0.09422148,0.13159768,0.14836307,0.14335428,0.16297573,0.17236625
1368,0.02471888,0.058582336,0.09836414,0.15646721,0.21148781,0.24656118,0.24192469,0.20276652,0.1787989,0.18241826,0.1916734
1369,-0.020417817,-0.0056033935,0.038829386,0.060620137,0.058762707,0.0668575,0.06627632,0.06589317,0.041060776,0.06369379,0.056567248
1370,0.014929183,0.04587366,0.10919305,0.15629774,0.16114825,0.17426196,0.16725133,0.15781361,0.13914686,0.1574684,0.15704349
1371,0.013237931,0.063123286,0.079080015,0.08180048,0.082010254,0.08877389,0.083282515,0.05949428,0.06427272,0.08800781,0.10411556
1372,0.018717155,0.07845717,0.15447108,0.15487911,0.16791368,0.16612008,0.16057988,0.16278578,0.17601302,0.18226427,0.17030147
1373,-0.008641206,0.042249355,0.15683211,0.18498413,0.21226266,0.21233605,0.20418814,0.20044962,0.20111418,0.19394049,0.17570078
1374,-0.054588713,0.07200546,0.1522088,0.19019996,0.21411465,0.20812227,0.19109578,0.17887227,0.17810649,0.16609542,0.15438768
1375,0.024428964,0.15479422,0.23606941,0.24320754,0.25825077,0.24960043,0.24157763,0.25732037,0.28400663,0.3154051,0.3292155
1376,0.0035095215,0.026910152,0.021706551,0.035611473,0.03407872,0.020782605,0.015749663,-0.004985571,-0.011548017,-0.01435299,-0.027414111
1377,-0.01241827,0.028838033,0.050549854,0.06459862,0.06922266,0.080365025,0.09758113,0.10686638,0.13153934,0.15913913,0.17479086
1378,-0.04557158,-0.009521766,0.015002171,0.021985317,0.010156041,0.010189617,0.013071961,0.02478399,0.041922517,0.06659011,0.05396805
1379,0.03504307,0.08084764,0.08135199,0.096743144,0.12689649,0.14424701,0.15338127,0.16116996,0.1630198,0.15848908,0.15607466
1380,-0.026719213,-0.023198258,0.017651506,0.0585706,0.08090001,0.03741328,0.012087622,-0.013873328,-0.04282284,-0.067844816,-0.10152353
1381,0.023619689,-0.043253545,-0.016043054,0.06870509,0.12903781,0.13791348,0.1647323,0.18416424,0.21441448,0.22747278,0.25173688
1382,0.047107376,-0.0177923,-0.0345673,-0.024963016,-0.027560608,-0.035928167,-0.06727935,-0.10521538,-0.1312366,-0.12855002,-0.13392445
1383,0.031658925,0.07069904,0.103342466,0.17317455,0.23608671,0.28906542,0.33034027,0.3617226,0.3762218,0.38546917,0.3964868
1384,-0.05586806,-0.030289296,0.01731007,0.04209189,0.068496905,0.06752374,0.063224904,0.06263594,0.025663929,-0.0072567565,-0.03788534
1385,-0.010872312,-0.022254473,-0.043385364,-0.0622122,-0.08169562,-0.12380018,-0.13217627,-0.15412176,-0.15834944,-0.17509225,-0.20321365
1386,0.0003817752,-0.032532264,-0.05955861,-0.061423354,-0.07206541,-0.099373214,-0.13461067,-0.1853444,-0.21648404,-0.2196001,-0.24001342
1387,-0.061847366,-0.06585674,-0.12529773,-0.13829426,-0.15350583,-0.14405198,-0.12867767,-0.10727501,-0.06981048,-0.024401374,-0.0077031646
1388,-0.043704376,-0.013357577,-0.042590883,-0.089496434,-0.12250898,-0.13806589,-0.14682691,-0.14313842,-0.15352084,-0.1494705,-0.16840592
1389,-0.017375119,-0.0036277482,-0.025428703,-0.0032009103,-0.010162506,-0.018648582,-0.036753487,-0.04964265,-0.088632286,-0.11798316,-0.1755868
1390,0.024441145,-0.008347612,-0.1069545,-0.11292206,-0.13007359,-0.15572318,-0.20150359,-0.27732968,-0.35261,-0.39649242,-0.43752944
1391,-0.02619657,-0.0772476,-0.21303926,-0.26887545,-0.32041502,-0.3727367,-0.42518127,-0.47268805,-0.48039198,-0.43618485,-0.4168369
1392,-0.025956519,-0.045924004,-0.14350112,-0.20463644,-0.22814591,-0.220943,-0.20884554,-0.19485645,-0.1841404,-0.15657584,-0.14200725
1393,0.01942616,0.015478872,0.043626197,0.050510645,0.041640237,0.044456247,0.041926913,0.023866877,-0.008726763,-0.04232678,-0.058658086
1394,0.0114913285,0.011555581,0.009515552,0.04148524,0.04071554,0.033377293,0.017463084,-0.0035916648,-0.016873455,0.0028622074,0.030137934
1395,0.023704045,0.027154375,0.0055036573,0.012117087,0.015206567,0.02056834,0.0039760363,-0.0189455,-0.048276164,-0.06968675,-0.09271645
1396,0.057685584,0.0014746637,-0.039274864,-0.05432119,-0.064666755,-0.09935273,-0.115675546,-0.13048233,-0.16332887,-0.15523688,-0.18166487
1397,-0.020108536,-0.030127468,-0.0022468802,0.006472728,0.040310353,0.0649157,0.07138587,0.0897503,0.10940708,0.13330227,0.17103823
1398,-0.049588047,-0.0036549051,-0.00870437,0.009817434,0.026614591,0.034501445,0.03730786,0.04337408,0.04575968,0.04961279,0.059597787
1399,-0.019283623,-0.04887812,-0.056388147,-0.0625386,-0.07163509,-0.07153304,-0.078108706,-0.07533904,-0.07911264,-0.08184913,-0.087646045
1400,-0.029960074,-0.08868873,-0.06704277,-0.05816376,-0.05733101,-0.08164508,-0.09927554,-0.10435458,-0.13825758,-0.16600648,-0.20516318
1401,0.022598878,-0.0652256,-0.14334883,-0.21137857,-0.24749513,-0.2828844,-0.329041,-0.3457236,-0.33713788,-0.3296066,-0.3160793
1402,-0.049171567,-0.070191346,-0.1368459,-0.16212448,-0.16029793,-0.16663009,-0.1726857,-0.16954586,-0.15390748,-0.14546989,-0.15286674
1403,0.048616648,-0.06740716,-0.100082435,-0.12829234,-0.16103761,-0.17711629,-0.22169107,-0.20964704,-0.20662995,-0.18562466,-0.15432182
1404,0.05809036,0.031415224,0.0980221,0.14665328,0.16373095,0.1746135,0.19682424,0.22060503,0.20474581,0.16901611,0.12834291
1405,-0.022114173,-0.12102376,-0.2717783,-0.39155185,-0.44151625,-0.43940943,-0.43671027,-0.41960284,-0.40174046,-0.40158007,-0.40775007
1406,-0.010102995,-0.08725022,-0.1880724,-0.29523203,-0.3278043,-0.35327882,-0.39908022,-0.43185365,-0.48507085,-0.5445715,-0.56013817
1407,-0.058121927,-0.14965136,-0.1033609,-0.11015013,-0.10305164,-0.09088602,-0.0628637,-0.027357733,-0.01410098,-0.030452866,-0.024661368
1408,-0.05078826,-0.001061385,-0.027809393,-0.055172406,-0.069702506,-0.056743756,-0.05336936,-0.053989302,-0.06161663,-0.052705422,-0.054701492
1409,-0.028611839,0.048216593,0.08764032,0.10512284,0.12223017,0.13559355,0.15146248,0.15665941,0.16295718,0.18293168,0.18072115
1410,-0.04604301,0.023825957,0.04446337,0.03700717,0.0345768,0.016004004,0.01060075,-0.009188182,-0.02678476,-0.035220344,-0.058634855
1411,-0.040873744,0.035858706,0.08530496,0.08630625,0.07220754,0.06276302,0.06930599,0.073311806,0.07901747,0.081313886,0.063429184
1412,-0.02877415,0.0024959021,0.013730917,0.0071774223,-0.018677235,-0.051852986,-0.070411585,-0.08292832,-0.09186888,-0.09791861,-0.106282
1413,-0.047015212,-0.08669278,-0.07748782,-0.07046343,-0.057522472,-0.060212895,-0.069100514,-0.072893836,-0.07143534,-0.06618514,-0.06767559
1414,-0.04382597,-0.033568963,-0.01441304,-0.0062188245,0.0029931248,-0.0002593926,0.0015355921,-0.004203692,-0.02123268,-0.023676619,-0.04114549
1415,0.0037695616,0.0951258,0.13979878,0.14086354,0.13379915,0.14149195,0.14528193,0.15236574,0.1573144,0.1827262,0.17600569
1416,0.028832808,0.07725349,0.13289249,0.16460004,0.16805933,0.15370077,0.1509198,0.14474295,0.14131662,0.13582733,0.12515764
1417,0.058502935,0.036597807,0.055085037,0.05862773,0.07172362,0.07316068,0.04854881,0.016449038,-0.007535331,-0.032718044,-0.047944035
1418,0.06135969,0.06158843,0.08783964,0.10166479,0.13641235,0.14921564,0.16872169,0.19488776,0.22056298,0.24929371,0.26737276
1419,0.044516087,0.099308364,0.14444871,0.14945114,0.14703427,0.14088763,0.11719578,0.105099104,0.1049028,0.111520104,0.10721179
1420,-0.055233464,-0.018044138,-0.007933846,-0.0051839747,-0.024490535,-0.029412158,-0.038414624,-0.059132803,-0.0687944,-0.08075166,-0.08111506
1421,0.013558306,0.008018425,-0.019153094,-0.028033378,-0.042419482,-0.062748946,-0.07577811,-0.08677225,-0.09064522,-0.08731371,-0.08721653
1422,0.038696222,0.032364026,0.038399827,0.05952627,0.075700834,0.07182775,0.08259199,0.08266599,0.08669177,0.10268271,0.12710866
1423,0.039245293,0.017701993,0.045686297,0.093316175,0.0909055,0.074323356,0.027754046,-0.017645586,-0.069033034,-0.11186418,-0.14482543
1424,-0.008517653,-0.0051012817,0.028558187,0.03956071,0.066911474,0.06194749,0.06634118,0.05229342,0.046368077,0.03904511,0.04011282
1425,0.032220468,-0.021393,-0.032799814,-0.012425491,0.0029248996,-0.016630433,-0.033447593,-0.044354584,-0.08408612,-0.10539758,-0.10725336
1426,-0.025337629,-0.054386105,-0.054005057,-0.01967998,0.004473786,0.011438073,0.013947328,0.00088714215,-0.0031137373,-0.010159476,0.0012490314
1427,0.054047927,0.08286515,0.12642814,0.15534838,0.1789426,0.17567381,0.1725447,0.15277386,0.1357421,0.13062128,0.13319093
1428,-0.033922106,-0.05838002,-0.011138812,0.01998012,0.047115542,0.07386234,0.09030785,0.10330752,0.121912524,0.13534759,0.14973895
1429,0.01442527,-0.019784031,-0.027725011,-0.048389066,-0.0804357,-0.098890014,-0.0973065,-0.10690129,-0.105902374,-0.107110925,-0.09984938
1430,-0.050091162,-0.09214631,-0.05676747,-0.027558714,-0.016412806,0.010548808,0.05743701,0.10160014,0.11650672,0.12889849,0.14769353
1431,0.028974958,-0.005073122,-0.011717741,-0.0009331221,-0.00087360747,-0.012101943,-0.010868521,-0.0066015697,-0.02505743,-0.049585473,-0.07527592
1432,0.061724536,0.059106924,0.022108352,0.011967707,0.007708128,0.010990146,-0.007830143,-0.047580265,-0.06688895,-0.053284686,-0.04787107
1433,-0.02844423,-0.030367304,-0.02252162,-0.013158249,-0.035807315,-0.046479173,-0.057090867,-0.0792501,-0.10072659,-0.08906566,-0.09419836
1434,0.050895497,0.076727785,0.12498066,0.16799231,0.16030033,0.15486991,0.15551364,0.15960376,0.1603398,0.17178737,0.17230248
1435,0.010535575,0.006587121,-0.0046717203,0.024583442,0.012439063,0.0012976275,-0.016844476,-0.05127684,-0.11683142,-0.16291058,-0.19965482
1436,-0.04306171,-0.0093586305,-0.04181663,-0.09958978,-0.12897688,-0.12923597,-0.13346054,-0.1484251,-0.13947259,-0.091942236,-0.06342637
1437,-0.037082925,-0.018201012,-0.04612206,-0.08718302,-0.11858965,-0.14072911,-0.16878586,-0.20490378,-0.22895893,-0.23128596,-0.23280999
1438,-0.05098372,0.01486412,0.04090857,0.080808006,0.086143024,0.087262645,0.07959871,0.084711745,0.09149691,0.11190209,0.14506106
1439,0.00069827586,0.08421854,0.08499343,0.083392076,0.056706578,0.04716291,0.052669995,0.07611778,0.0830258,0.105244935,0.13195655
1440,0.007827662,0.0009271107,-0.052192617,-0.060832374,-0.038207516,-0.025085058,-0.027891757,-0.0141822295,-0.01576115,-0.006557598,0.008914053
1441,0.026452214,-0.00823959,-0.045927167,-0.07669287,-0.08673025,-0.08489466,-0.0805468,-0.0975402,-0.11575594,-0.12199487,-0.10755602
1442,0.012717061,0.045051605,0.03107752,-0.008662416,-0.020384653,0.01698598,0.039592955,0.05787174,0.095342815,0.10389086,0.09873932
1443,0.03375899,0.03843871,0.01679841,-0.055002127,-0.06455478,-0.09000108,-0.119940765,-0.14396538,-0.1426164,-0.15811615,-0.14385612
1444,-0.057710387,-0.06894731,-0.08495508,-0.101872265,-0.10883896,-0.103631474,-0.0901025,-0.08419479,-0.09658209,-0.100435466,-0.121302485
1445,-0.0042048767,-0.007058374,0.034223814,0.06949325,0.0845042,0.100181006,0.13366799,0.15256569,0.17524607,0.17110035,0.18130496
1446,0.04322756,0.098577514,0.15694596,0.1900897,0.18893878,0.20776503,0.20723906,0.19908841,0.18311988,0.14198264,0.12079679
1447,0.044731326,-0.017239172,-0.06301728,-0.15407519,-0.20059864,-0.2504244,-0.29180402,-0.3001483,-0.3273505,-0.3491474,-0.36556017
1448,-0.014204942,-0.044202816,-0.07045256,-0.066229455,-0.09714232,-0.12501821,-0.11771484,-0.09481601,-0.103356995,-0.08322312,-0.07192863
1449,0.03645987,0.113759,0.2048836,0.22287744,0.18394361,0.1551293,0.13453072,0.10070869,0.08027585,0.056504544,0.054172996
1450,0.029832594,0.0770736,0.06738093,0.06799723,0.045244154,0.043255456,0.048598073,0.026938068,0.005002487,-0.031679727,-0.035647366
1451,0.013778351,-0.020059587,-0.012013092,0.0033241261,-0.026766164,-0.05476413,-0.06841901,-0.053734593,-0.08065568,-0.07528543,-0.073677674
1452,-0.0055297837,-0.035994995,-0.066227496,-0.073552184,-0.09222808,-0.12753813,-0.14398223,-0.14788882,-0.17083324,-0.16894092,-0.18500902
1453,0.010814242,-0.15612565,-0.40322772,-0.51431286,-0.61151564,-0.6761794,-0.71758175,-0.7110654,-0.6840448,-0.6679871,-0.65197116
1454,-0.0031665862,-0.06444815,-0.1840224,-0.24120048,-0.322606,-0.3839658,-0.433785,-0.4496228,-0.47058007,-0.48334846,-0.48069152
1455,-0.010835141,-0.13814867,-0.2305073,-0.22850259,-0.267876,-0.27551708,-0.29217097,-0.2714456,-0.26564458,-0.25197113,-0.25257534
1456,0.01409743,0.09654807,0.015007062,-0.023060191,-0.033812057,-0.053127747,-0.053508796,-0.091658846,-0.1047306,-0.08740214,-0.11482826
1457,0.0583684,0.17159651,0.13678728,0.059203442,-0.020524515,-0.06139811,-0.07611192,-0.11737962,-0.14197516,-0.15014392,-0.19472952
1458,-0.042520165,0.011870126,0.005714843,0.007196795,-0.0027834717,-0.003924224,0.03498787,0.08634262,0.114201,0.15184972,0.15712471
1459,-0.034171216,-0.049535207,-0.061772436,-0.022434255,0.02052341,0.034038387,0.066776164,0.122229494,0.1531324,0.17976396,0.18143685
1460,0.057263814,0.09050858,0.10397745,0.09259084,0.093131244,0.097773924,0.1091268,0.13402049,0.16650158,0.16432568,0.19865562
1461,0.05935678,0.08428932,0.09508195,0.085466005,0.036667515,0.021964028,0.0025878805,0.021438321,0.018034596,-0.00928981,-0.02244329
1462,0.0047702044,0.056228038,0.095356025,0.08901599,0.09726984,0.11799281,0.13044629,0.1358937,0.14503522,0.16369523,0.18714035
1463,-0.025312364,0.031466905,0.1301719,0.15079375,0.1854951,0.21155582,0.21735452,0.2033143,0.2190937,0.2530498,0.29580897
1464,0.03784214,0.018490799,0.086947046,0.12387006,0.18687762,0.19769023,0.22029802,0.2247303,0.22160834,0.22276662,0.22648196
1465,-0.048382923,-0.10358665,-0.07358137,-0.03236793,0.014904602,0.026206575,0.049521793,0.057605315,0.05741718,0.046267994,0.05194827
1466,-0.056497104,-0.22748567,-0.20545653,-0.22428222,-0.23722807,-0.25155088,-0.24960236,-0.23289074,-0.20705064,-0.182113,-0.1676702
