,communication_round,participant,loss,acc,norm
801,71.0,9.0,6.085517325643766,0.8728813559322034,114.35611724853516
802,71,g,6.916900913889613,0.8626,114.38285064697266
803,72.0,0.0,4.52407021136764,0.8962336664104535,114.23441314697266
804,72.0,1.0,8.714878708975656,0.8326530612244898,114.33869171142578
805,72.0,2.0,5.728825628757477,0.8706140350877193,114.3443374633789
806,72.0,3.0,5.2926724019947855,0.8800623052959502,114.17807006835938
807,72.0,4.0,5.656077046430748,0.8816793893129771,114.38481140136719
808,72.0,5.0,6.217428169024767,0.8769230769230769,114.32527160644531
809,72.0,6.0,4.099558822151755,0.8938775510204081,114.17366027832031
810,72.0,7.0,5.08786693907049,0.8736462093862816,114.18526458740234
811,72.0,8.0,4.22369811306859,0.9024072869225764,114.0726547241211
812,72.0,9.0,6.2065199647246105,0.8742937853107344,114.3239974975586
813,72,g,6.739970631486247,0.8651,114.36638641357422
814,73.0,0.0,4.31592676329851,0.9023827824750192,114.19844055175781
815,73.0,1.0,7.584553378105772,0.8489795918367347,114.31910705566406
816,73.0,2.0,5.755376326410394,0.8728070175438597,114.33200073242188
817,73.0,3.0,5.121203410662595,0.8808411214953271,114.16385650634766
818,73.0,4.0,5.487823961345294,0.8912213740458015,114.37234497070312
819,73.0,5.0,5.812150934885239,0.8804733727810651,114.31007385253906
820,73.0,6.0,3.8308070831596344,0.8931972789115646,114.14228057861328
821,73.0,7.0,4.805378576140877,0.8851985559566787,114.19097137451172
822,73.0,8.0,4.047028737062982,0.903708523096942,114.11457824707031
823,73.0,9.0,6.029139363833067,0.8700564971751412,114.28709411621094
824,73,g,6.582988465530798,0.8666,114.3486328125
825,74.0,0.0,4.379315593385129,0.9008455034588778,114.2210693359375
826,74.0,1.0,7.884486075810024,0.8326530612244898,114.30901336669922
827,74.0,2.0,5.4286820804863645,0.8881578947368421,114.31102752685547
828,74.0,3.0,4.775213236377989,0.8847352024922118,114.155029296875
829,74.0,4.0,5.524571291446751,0.8950381679389313,114.32707977294922
830,74.0,5.0,5.801081353813939,0.8792899408284024,114.29513549804688
831,74.0,6.0,4.088015674832309,0.8938775510204081,114.17594146728516
832,74.0,7.0,4.580462640975787,0.8931407942238268,114.18054962158203
833,74.0,8.0,4.065353951175141,0.8991541964866623,114.08712768554688
834,74.0,9.0,5.593475828223498,0.8813559322033898,114.2917709350586
835,74,g,6.439845454679614,0.8685,114.3355712890625
836,75.0,0.0,3.953410854129311,0.8939277478862413,114.20987701416016
837,75.0,1.0,8.580152490187665,0.826530612244898,114.29206085205078
838,75.0,2.0,5.780180847435667,0.875,114.3076400756836
839,75.0,3.0,5.151238009651854,0.8792834890965732,114.11433410644531
840,75.0,4.0,5.286986781440608,0.8912213740458015,114.3070297241211
841,75.0,5.0,5.858363880878369,0.8804733727810651,114.27095794677734
842,75.0,6.0,3.8917969875083602,0.9,114.19009399414062
843,75.0,7.0,4.284509596087388,0.8902527075812274,114.15528869628906
844,75.0,8.0,3.8509526607176987,0.903708523096942,114.09510803222656
845,75.0,9.0,5.491354569203436,0.882768361581921,114.30354309082031
846,75,g,6.300020734427124,0.8693,114.32032012939453
847,76.0,0.0,4.261293920895212,0.8985395849346657,114.1753158569336
848,76.0,1.0,8.79316814383682,0.8244897959183674,114.24873352050781
849,76.0,2.0,5.677044241051925,0.881578947368421,114.2896957397461
850,76.0,3.0,4.878341325903978,0.8847352024922118,114.12765502929688
851,76.0,4.0,5.575643572188516,0.8893129770992366,114.29114532470703
852,76.0,5.0,5.743936534181854,0.8769230769230769,114.25634002685547
853,76.0,6.0,4.155752383121828,0.8965986394557823,114.1412582397461
854,76.0,7.0,4.083093544033891,0.9003610108303249,114.1230697631836
855,76.0,8.0,3.9313997105491105,0.9050097592713078,114.10509490966797
856,76.0,9.0,5.537488465970855,0.8813559322033898,114.27296447753906
857,76,g,6.1789035517551,0.8713,114.30459594726562
858,77.0,0.0,4.137741510134239,0.8946963873943121,114.19243621826172
859,77.0,1.0,8.043997485297067,0.8285714285714286,114.25177001953125
