,epoch0_participant0,epoch1_participant0,epoch2_participant0,epoch3_participant0,epoch4_participant0,epoch5_participant0,epoch6_participant0,epoch7_participant0,epoch8_participant0,epoch9_participant0,epoch10_participant0,epoch11_participant0,epoch12_participant0,epoch13_participant0,epoch14_participant0,epoch15_participant0,epoch16_participant0,epoch17_participant0,epoch18_participant0,epoch19_participant0,epoch20_participant0
197,-0.007525459,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603,-0.014816603
198,-0.01155657,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941,-0.02759941
199,-0.004367973,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218,-0.01660218
200,0.0083556315,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138,-0.0058440138
201,0.0026973018,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328,-0.016681328
202,-0.0031844513,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445,-0.013604445
203,0.0048029996,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696,-0.011539696
204,-0.00045088306,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555,-0.018459555
205,0.008430521,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322,-0.0035069322
206,-0.00679542,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297,-0.012366297
207,0.009189107,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657,-0.00811657
208,0.01096356,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539,-0.008015539
209,0.00051128643,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778,-0.00822778
210,-0.0077472823,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064,-0.022801064
211,-0.0035569498,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583,-0.019244583
212,0.004501585,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059,-0.012456059
213,0.0069982554,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243,-0.006927243
214,0.0060591153,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635,-0.0050773635
215,0.0062906365,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907,-0.0024829907
216,-0.0013742194,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306,-0.00095801306
217,0.0072860545,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439,-0.007117439
218,0.011061441,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262,0.0032860262
219,0.003214731,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528,-0.0005137528
220,-0.00911315,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606,-0.020081606
221,-0.004543669,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918,-0.014236918
222,-0.008746401,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371,-0.013551371
223,0.0029094361,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145,-0.010525145
224,0.007767331,0.0008062795,0.0008062795,0.00080642616,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617,0.0020524617
225,-0.0054100663,-0.015321052,-0.015321052,-0.015321052,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805,-0.017161805
226,-0.0055934936,-0.018148376,-0.018148376,-0.018148193,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716,-0.032533716
227,0.0055767456,-0.0022004948,-0.0022004948,-0.0022001485,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356,0.0035762356
228,0.005806718,-0.0035678751,-0.0035678751,-0.0035678751,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766,-0.00089647766
229,-0.0060474435,-0.014948624,-0.014948624,-0.014948448,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338,-0.030330338
230,-0.004805655,-0.016156008,-0.016156008,-0.016156008,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795,-0.037895795
231,0.003198079,-0.0035394938,-0.0035394938,-0.0035394938,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547,-0.027374547
232,0.0005858593,-0.004724426,-0.004724426,-0.004724426,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345,-0.014578345
233,-0.002436092,-0.009444755,-0.009444755,-0.009443897,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495,-0.0149074495
234,-0.010924018,-0.007967506,-0.007967506,-0.007964959,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987,-0.011794987
235,0.0025457062,-0.00143707,-0.00143707,-0.0014346468,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095,-0.007100095
236,-0.002236558,-0.008424253,-0.008424253,-0.008424253,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353,-0.04098353
237,0.011088141,0.009560985,0.009560985,0.009563223,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872,-0.010264872
238,0.0111811245,0.0013973124,0.0013973124,0.0013997054,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044,-0.009455044
239,0.009316671,0.00564479,0.00564479,0.00564479,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529,-0.0471529
240,-0.0018092416,-0.0016671048,-0.0016671048,-0.0016671048,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978,-0.021746978
241,0.00023151263,-0.009619697,-0.009619697,-0.009619697,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025,-0.0090025
242,0.007604929,0.003865043,0.003865043,0.003865687,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837,-0.017339837
243,0.004893043,-0.007837264,-0.007837264,-0.007837033,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306,-0.07736306
244,-0.0026556447,-0.019610383,-0.019610383,-0.019610383,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244,-0.074801244
245,-0.0065384465,-0.0128081655,-0.0128081655,-0.012807626,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109,-0.08696109
246,0.009210851,-0.001567232,-0.001567232,-0.001566893,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957,-0.0633957
247,-0.002196823,-0.0156031,-0.0156031,-0.0156031,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937,-0.0399937
248,0.009527215,0.0014654358,0.0014654358,0.0014654358,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829,-0.03231829
249,0.0052386606,-0.0034106271,-0.0034106271,-0.0034106271,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645,-0.0068069645
250,0.009140674,0.0005108669,0.0005108669,0.0005108669,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092,-0.013775092
251,0.011107577,0.004289915,0.004289915,0.0042908606,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167,-0.02622167
252,-0.00021058843,0.0049644127,0.0049644127,0.0049654413,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147,-0.030962147
253,0.0038399005,0.0010932004,0.0010932004,0.0010941781,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305,-0.030372305
254,0.011750679,0.0076412656,0.0076412656,0.007642597,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496,-0.015767496
255,-0.0027031004,-0.0032411544,-0.0032411544,-0.003239019,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343,-0.06027343
256,0.00070024206,-0.008178477,-0.008178477,-0.008177339,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016,-0.06163016
257,0.0056311362,0.0031955824,0.0031955824,0.0031955824,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312,-0.038179312
258,0.002697774,0.0029688396,0.0029688396,0.0029688396,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165,-0.066922165
259,-0.011368241,-0.020525815,-0.020525815,-0.020525815,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495,-0.09135495
260,0.0066421516,0.0069162897,0.0069162897,0.0069186357,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267,0.008235267
261,0.0012471877,-0.0007131983,-0.0007131983,-0.0007113263,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508,-0.033401508
262,-0.0076042484,-0.022491792,-0.022491792,-0.022491792,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383,-0.061042383
263,-0.002462683,-0.0016686925,-0.0016686925,-0.0016673967,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953,-0.03877953
264,-0.00056011754,-0.008969689,-0.008969689,-0.008967623,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824,-0.053098824
265,-0.0050066127,-0.022827743,-0.022827743,-0.022827743,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524,-0.050038524
266,-0.007188824,-0.004183512,-0.004183512,-0.004183512,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514,-0.05881514
267,0.0034810714,-0.004545228,-0.004545228,-0.004545228,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788,-0.02072788
268,0.0045709736,-0.011381539,-0.011381539,-0.011381539,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622,-0.024626622
269,-0.0009451151,-0.009657823,-0.009657823,-0.009657823,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214,-0.062584214
270,-0.010760302,-0.0136867035,-0.0136867035,-0.013686382,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891,-0.07440891
271,-0.008189513,-0.013325731,-0.013325731,-0.013324381,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115,-0.07601115
272,0.0069401823,-0.0011028978,-0.0011028978,-0.0011019371,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635,-0.0598635
273,-0.0070427894,-0.01042648,-0.01042648,-0.01042648,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196,-0.08315196
274,0.0059151,0.0003905526,0.0003905526,0.00039203966,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538,-0.036168538
275,0.0068471096,0.003391533,0.003391533,0.003391533,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568,-0.048385568
276,-0.0034579604,-0.0050087175,-0.0050087175,-0.0050087175,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605,-0.0120770605
277,-0.009101434,-0.015183739,-0.015183739,-0.015183739,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523,-0.013638523
278,0.0013010107,-0.0020941044,-0.0020941044,-0.0020939342,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658,0.005218658
279,-0.009622638,-0.020301275,-0.020301275,-0.020301275,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628,-0.015641628
280,-0.00029176995,-0.018041229,-0.018041229,-0.018041229,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244,-0.023728244
281,-0.011720108,-0.018061142,-0.018061142,-0.01806077,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396,-0.00061165396
282,-0.005701845,-0.015453467,-0.015453467,-0.015453467,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156,0.022673156
283,-0.0020097725,-0.01580014,-0.01580014,-0.01580014,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906,-0.0022177906
284,-0.0072723865,-0.015841164,-0.015841164,-0.015841164,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923,-0.024291923
285,-0.00039016455,-0.008999904,-0.008999904,-0.008999904,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886,-0.0011766886
286,-0.0067767873,-0.014515052,-0.014515052,-0.014515052,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975,-0.022785975
287,-0.006322452,-0.022687986,-0.022687986,-0.022687986,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167,-0.060172167
