,epoch1
462,-0.43480504
463,1.2289298
464,0.8191855
465,1.0392663
466,0.39930564
467,0.036037043
468,-1.1823962
469,0.5914335
470,-0.83693075
471,1.7651608
472,0.4494163
473,-1.5674142
474,-0.17773798
475,0.4069999
476,0.8494908
477,1.8485918
478,-1.6856356
479,0.9586351
480,-0.09601905
481,0.65645474
482,-0.14508651
483,0.9405319
484,0.86954206
485,0.22980963
486,0.97641337
487,0.9099294
488,0.23013562
489,0.0962907
490,0.32307205
491,-1.1669544
492,0.0996884
493,0.61207473
494,1.9045485
495,-0.2495115
496,-0.31502977
497,-0.17211907
498,-0.16075154
499,0.2851588
500,0.45984083
501,1.7621104
502,-0.5143223
503,-0.9551264
504,0.08751672
505,-0.018629193
506,0.644661
507,0.90223765
508,0.041071605
509,-0.49578556
510,0.124615826
511,-0.8664048
512,-0.13851221
513,-1.5499411
514,1.2249135
515,-0.37117624
516,-0.6597388
517,0.08686215
518,-0.10282859
519,-1.1867169
520,0.4443361
521,-0.18100853
522,0.6894025
523,-0.96423244
524,-1.5337487
525,-2.8178349
526,-0.94436276
527,0.028062692
528,-0.3036833
529,-1.3995589
530,-0.40760994
531,-0.6075414
532,-1.5914727
533,1.6056795
534,1.6738579
535,-0.1923173
536,1.7394218
537,0.34708548
538,-1.0030302
539,1.4993774
540,-0.116521716
541,0.49902892
542,-0.34961098
543,-0.35412747
544,-0.059296392
545,1.9741534
546,-0.6961075
547,0.19962594
548,-1.4764266
549,0.25246155
550,0.37653852
551,0.9752665
552,0.50778234
553,1.0006251
554,-0.33373833
555,-1.7589867
556,-0.68846005
557,-1.3806894
558,-0.7620215
559,-0.14352879
560,-2.4110827
561,-0.6903269
562,0.32757404
563,2.3459592
564,0.04458306
565,1.5717095
566,1.489826
567,1.8362969
568,-0.4052887
569,0.9084546
570,-1.7156202
571,2.4208968
572,0.049848117
573,-0.66078484
574,-0.029820813
575,0.18873635
576,0.107262336
577,-0.29583487
578,0.36061394
579,-0.75099826
580,0.43301684
581,-0.15783265
582,-0.756725
583,-0.558219
584,-0.6003927
585,-0.88331985
586,-2.7114801
587,-1.5158175
588,-1.6662339
589,0.10172381
590,0.97936887
591,0.32016203
592,-0.8068801
593,-0.16383332
594,-1.3207834
595,1.3780605
596,0.7052018
597,-0.64311796
598,0.30059668
599,-0.39418405
600,-0.88462853
601,1.6917818
602,0.587706
603,2.0369806
604,0.19265863
605,0.99874985
606,-0.46045277
607,-0.8865234
608,0.941531
609,-0.92857134
610,-0.7559982
611,-0.5616506
612,-0.27523994
613,-0.80225694
614,1.6753614
615,-0.7060302
616,-1.2856153
617,0.2769774
618,1.0154319
619,-2.3201478
620,0.7420961
621,-0.61069864
622,0.6150412
623,0.6388868
624,0.6866113
625,-0.3234289
626,-1.8719746
627,1.2980262
628,-1.0650889
629,0.73331904
630,1.3610276
631,-1.7540951
632,-1.5749407
633,2.0879383
634,-1.5914929
635,-0.20783047
636,0.9353172
637,-3.3192508
638,0.20109868
639,0.15743329
640,0.45417836
641,0.32256135
642,-0.5220152
643,0.24567375
644,0.097127736
645,0.82960767
646,-0.41150588
647,-0.715847
648,-0.87542266
649,-0.023161773
650,1.7731855
651,-0.09003312
652,0.009201744
653,0.5747472
654,0.6023141
655,0.1925413
656,-0.35589877
657,-0.6017225
658,-0.42760295
659,1.9418738
660,-0.01865139
661,-0.87710476
662,1.8031403
663,1.9776587
664,0.44465834
665,-0.9087013
666,-0.8618899
667,0.6137379
668,0.76425207
669,-1.5820951
670,-0.43228722
671,0.6831569
672,-0.90724623
673,-0.7542358
674,0.70250744
675,-1.2366339
676,-0.64432645
677,0.55805004
678,-1.2839867
679,-0.5068754
680,0.6763245
681,-0.0666937
682,-0.49644488
683,-1.3798081
684,-0.83145475
685,0.6270391
686,0.50556636
687,-1.9278555
688,-0.5278781
689,0.463766
690,0.3680582
691,1.1359313
692,-0.252733
693,0.5390315
694,0.1563467
695,-0.90808797
696,-1.1418405
697,-1.7819864
698,0.25416282
699,0.46855813
700,0.4131601
701,0.6341652
702,-1.8676349
703,1.6169719
704,1.2013022
705,-0.5175314
706,-1.4557189
707,0.070772186
708,0.51122147
709,-1.5543069
710,1.4828389
711,0.5788682
712,0.22776358
713,-0.6126846
714,1.2333577
715,0.40221
716,-0.25736374
717,-1.0059105
718,-0.20470102
719,-0.7534742
720,1.2994957
721,0.29123706
722,1.7205647
723,0.9019971
724,-0.40368155
725,0.76619226
726,-0.3710071
727,0.7377442
728,0.48792133
729,-0.14156361
730,1.0084294
731,-1.428797
732,-1.5200045
733,0.05881129
734,-0.0690606
735,-0.7020356
736,1.466372
737,-1.6328136
738,-0.10926741
739,-0.43791753
740,1.416608
741,-0.055599947
742,-0.29836866
743,-0.18086755
744,0.35170183
745,-1.3107386
746,-1.0455338
747,-2.8911378
748,0.48701116
749,-0.7234595
750,0.61149335
751,-0.03237386
752,-1.3246441
753,-0.15219451
754,0.99805576
755,0.6290322
756,-0.6564106
757,0.527636
758,1.1476923
759,-1.742779
760,0.47990242
761,-1.5389857
762,0.25783527
763,2.531882
764,-0.32910433
765,0.76335007
766,-1.3503609
767,0.68262964
768,-1.1509
769,-0.7523799
770,-1.2639991
771,0.19437139
772,-0.8284158
773,1.8638023
774,-0.11043263
775,-0.5568642
776,-0.5016323
777,0.21116906
778,-0.023991015
779,0.9086104
780,0.6581207
781,1.3439536
782,-0.022745902
783,-1.5451216
784,0.6569749
785,0.6532663
786,1.4141686
787,-1.6585534
788,-0.44650364
789,0.8039575
790,1.2581142
791,0.77262366
792,-1.0528376
793,-0.3428197
794,0.4666719
795,-0.4083394
796,0.57555676
797,1.2162809
798,0.60929394
799,-3.070466
800,-0.3455569
801,0.5702136
802,0.12700383
803,1.6279489
804,-0.95110595
805,-0.13920368
806,-0.7570149
807,0.14891918
808,-0.40193665
809,0.37098315
810,-1.7703981
811,0.38970345
812,-1.6818845
813,0.39598233
814,-0.3311307
815,0.9565366
816,1.0654774
817,0.17348526
818,-2.124342
819,-0.75651217
820,-1.4105834
821,0.1398966
822,-0.67867213
823,-1.5509987
824,-0.027663667
825,-1.3381119
826,0.81221694
827,-0.883721
828,-0.27820927
829,-0.28401673
830,0.04586188
831,-0.88139194
832,0.12501164
833,0.2392618
834,-0.36487538
835,0.07783108
836,0.009125278
837,0.72341776
838,-0.5232399
839,0.5215063
840,-1.72161
841,-1.4591411
842,-0.7868808
843,1.3053527
844,-0.28821278
845,-0.88517076
846,-0.8401034
847,1.3902358
848,-0.85292274
849,-2.2419267
850,1.1111435
851,0.37899026
852,2.630337
853,-0.8600753
854,-0.037331156
855,0.3902734
856,-1.6059492
857,-0.24837539
858,-0.4248336
859,0.8305629
860,-0.8190887
861,0.88076353
862,1.5733207
863,-0.8370338
864,-0.40275413
865,-0.88481456
866,2.4755683
867,-2.860483
868,0.77779096
869,0.06990219
870,0.49762025
871,-0.6408785
872,1.2133392
873,0.7779678
874,0.06398908
875,1.1613796
876,-0.018687263
877,0.021118348
878,-0.33490235
879,1.4274068
880,0.22126503
881,1.5144125
882,1.6105752
883,-1.3776788
884,-0.4402671
885,1.2575135
886,1.2420348
887,-0.6291775
888,-0.4954547
889,0.35380083
890,-0.35074908
891,2.89489
892,0.34152833
893,-0.42695007
894,-0.9045476
895,-0.28552455
896,-0.15061218
897,-0.59551287
898,-0.58636117
899,-1.2124739
900,2.2745605
901,0.3222646
902,-0.027453877
903,-0.7414918
904,-0.18836005
905,-0.20566802
906,-0.5421326
907,-2.5787017
908,-0.1590482
909,-0.09977131
910,1.3550107
911,1.0733817
912,-0.50552773
913,-1.2338251
914,0.34702107
915,-0.29081056
916,1.2744166
917,-0.8280035
918,0.01381001
919,0.64897305
920,1.0697588
921,1.403825
922,1.2784275
923,0.11254161
924,0.14672074
925,0.92025524
926,-0.17588446
927,0.0658558
928,1.4022939
929,0.5942588
930,0.89561176
931,1.8286029
932,-0.72674716
933,1.0735142
934,0.35588646
935,0.24641302
936,-0.51745576
937,0.16281943
938,-0.28529337
939,1.0149492
940,-0.47947043
941,0.91623473
942,-0.41834626
943,1.6010063
944,0.49030343
945,-0.62517715
946,0.095648974
947,0.90611076
948,1.7446263
949,-0.65335613
950,-0.575453
951,0.2881687
952,1.3523202
953,-0.68992853
954,-0.9649905
955,-0.19087815
956,1.2668021
957,0.61992526
958,-0.61350256
959,1.331774
960,-0.27247456
961,0.41892558
962,-0.6729219
963,-0.7549753
964,-0.6640267
965,1.2560728
966,-0.84730834
967,-1.280947
968,-0.19050843
969,-0.746077
970,-1.4822153
971,-0.04029367
972,1.1920998
973,-0.4749657
974,-0.5993476
975,-1.2224245
976,0.55596876
977,0.053902946
978,0.92023534
979,1.2009394
980,-0.69443417
981,1.4049506
982,0.45368978
983,-0.65669477
984,-0.086873285
985,-1.2784833
986,0.70059425
987,0.13512383
988,-0.19430016
989,-1.6560812
990,-0.095663324
991,-0.060022723
992,0.21068047
993,0.7292648
994,0.55019844
995,0.1346107
996,-1.8883536
997,0.11679469
998,-1.1171192
999,-0.5083835
1000,-1.5144625
1001,0.43447262
1002,-0.24664837
1003,-0.9105138
1004,-1.0766301
1005,-0.5436748
1006,-0.25915262
1007,-1.3585687
1008,-1.7615521
1009,1.1322358
1010,-0.052898
1011,2.5071578
1012,-0.4694555
1013,0.7475564
1014,0.4561758
1015,-0.7357742
1016,-1.0167001
1017,-0.022076625
1018,0.7236402
1019,0.4919965
1020,-1.1371363
1021,-1.9969691
1022,-0.43879414
1023,-0.69426167
1024,-0.11630067
1025,0.09186127
1026,-0.8411666
1027,1.5957183
1028,0.98058796
1029,0.18193708
1030,0.028900946
1031,0.48305959
1032,0.9576677
1033,1.7262619
1034,-0.24000518
1035,0.89853865
1036,-0.78212607
1037,1.5308617
1038,-1.0653654
1039,-0.19041958
1040,-0.13740148
1041,1.2894595
1042,-1.2031709
1043,0.60722786
1044,-0.7034953
1045,0.3079282
1046,0.053544916
1047,-0.8901697
1048,1.6285268
1049,-0.090767644
1050,1.0227598
1051,0.44778284
1052,-0.8313043
1053,2.17859
1054,0.7902853
1055,-0.039305884
1056,-0.5756358
1057,0.24545681
1058,-0.8402164
1059,0.51084423
1060,1.4417375
1061,0.5851593
1062,0.5071977
1063,0.2902932
1064,-0.3488019
1065,0.3555184
1066,0.7083379
1067,-0.875388
1068,0.21508895
1069,1.1220974
1070,-0.56645614
1071,-1.468825
1072,1.2948086
1073,0.7943603
1074,1.0073738
1075,-0.65446997
1076,-1.0220871
1077,0.28185412
1078,-1.1698825
1079,0.8825225
1080,-1.6273944
1081,-0.80131346
1082,1.1116681
1083,-0.6883199
1084,0.30423588
1085,-1.3645139
1086,2.9726274
1087,-1.12792
1088,0.8775286
1089,0.051275108
1090,0.32731563
1091,-0.14091711
1092,-0.339856
1093,-1.5074358
1094,0.41259933
1095,-1.1220824
1096,0.7689596
1097,-0.9968545
1098,-0.9993412
1099,0.5393792
1100,-0.24519123
1101,-1.4759116
1102,1.5522704
1103,0.72098804
1104,-0.46511173
1105,-0.8037202
1106,-2.2598572
1107,-1.4804274
1108,0.8091666
1109,0.86411864
1110,2.470366
1111,-1.0800854
1112,-0.8855133
1113,-0.42266485
1114,0.27555925
1115,0.10175642
1116,-0.08676305
1117,-0.8202197
1118,0.0021584209
1119,1.4739232
1120,1.3120137
1121,1.5734999
1122,0.2755909
1123,0.74188536
1124,0.069041245
1125,-1.4122927
1126,0.8163241
1127,-1.2766281
1128,-0.8771512
1129,1.8307703
1130,-0.9591218
1131,0.8321102
1132,0.78534776
1133,2.057779
1134,-1.1689779
1135,-0.2997471
1136,-0.7572768
1137,-0.25910285
1138,0.6522118
1139,0.24337773
1140,1.1783522
1141,1.9960268
1142,1.1780868
1143,0.71747756
1144,0.8744303
1145,2.3939579
1146,0.096091546
1147,-0.96873593
1148,0.15285233
1149,-1.803071
1150,0.037499808
1151,0.984794
1152,0.17375866
1153,-0.88712275
1154,0.16203506
1155,0.24440245
1156,1.7345846
1157,0.335319
1158,1.1265934
1159,-0.6129572
1160,-0.06899309
1161,-1.2385929
1162,0.21797428
1163,-0.5261212
1164,0.12785465
1165,0.8593811
1166,0.5690692
1167,-1.6880724
1168,0.69744563
1169,1.1132233
1170,-0.57318187
1171,-0.9934239
1172,-2.0038106
1173,-0.40248954
1174,0.39808178
1175,-1.6560024
1176,-0.30056196
1177,-1.8236085
1178,1.4511509
1179,-0.1440754
1180,-0.79062337
1181,0.89944625
1182,1.9035336
1183,-1.2104055
1184,-1.124116
1185,0.65642273
1186,-0.31772047
1187,1.2673552
1188,0.08625636
1189,2.1215477
1190,2.2853625
1191,2.0005167
1192,1.0375267
1193,-1.0390319
1194,0.47792083
1195,-1.8875394
1196,-0.33686498
1197,1.5376775
1198,-2.5279615
1199,0.12228027
1200,-1.7294707
1201,-0.14692676
1202,0.48255625
1203,1.0912596
1204,-1.5679615
1205,0.92811525
1206,0.5412803
1207,-1.1898978
1208,-0.5099218
1209,0.53718245
1210,-1.6475916
1211,1.2458252
1212,0.268332
1213,-0.117636606
1214,0.26020464
1215,-0.08956854
1216,-0.7149556
1217,-2.6397674
1218,0.6235121
1219,0.176844
1220,-0.8959569
1221,-0.74329877
1222,-1.9519056
1223,-1.1601331
1224,0.31233045
1225,-0.17674075
1226,-0.19875702
1227,-1.1519558
1228,-0.9582814
1229,0.5821992
1230,-0.5829841
1231,0.9789244
1232,-2.0595753
1233,-0.19582227
1234,0.19682106
1235,-0.89403844
1236,-0.18573792
1237,-0.77502435
1238,0.41042614
1239,-0.12421158
1240,-0.39521995
1241,0.18267626
1242,-0.23991369
1243,0.18501064
1244,-1.1632984
1245,0.97003657
1246,-1.2308437
1247,1.3407663
1248,-1.270493
1249,1.4728862
1250,-0.1000102
1251,-1.2240974
1252,0.62053126
1253,-1.3042895
1254,-0.049748436
1255,0.8072014
1256,1.4393861
1257,-1.3549373
1258,-0.23329619
1259,-0.7699174
1260,0.37877607
1261,0.88215375
1262,-0.31896907
1263,0.21834786
1264,-1.3574111
1265,-1.3486995
1266,-1.1339803
1267,0.89506394
1268,-0.5846688
1269,1.08547
1270,0.061863847
1271,-0.92227954
1272,0.20441964
1273,0.41273844
1274,-0.22340657
1275,-0.2737615
1276,-0.23018841
1277,0.15422757
1278,-0.12554419
1279,2.0391538
1280,0.55772775
1281,-0.5541455
1282,-0.29219434
1283,-1.3814338
1284,-0.074616954
1285,0.42300034
1286,-0.53302044
1287,-0.34037653
1288,-0.5193849
1289,-0.6427114
1290,-0.56950223
1291,-0.32925576
1292,0.7882529
1293,-0.09850133
1294,-0.6957791
1295,1.2570298
1296,-1.8405712
1297,0.38276437
1298,-1.1971644
1299,0.47694522
1300,0.5555761
1301,1.2057973
1302,-1.4486028
1303,1.5351369
1304,1.5326012
1305,0.98526424
1306,1.0310336
1307,0.20149074
1308,0.17801452
1309,0.18335105
1310,0.5411287
1311,-0.670015
1312,-0.06809597
1313,-0.18694592
1314,0.2804131
1315,0.6873183
1316,0.67855173
1317,-0.32421649
1318,0.17989786
1319,0.1584552
1320,0.86263007
1321,0.36576763
1322,-1.6657317
1323,1.17968
1324,0.50528455
1325,0.37772503
1326,-0.043651704
1327,-0.5116355
1328,-0.9501997
1329,-0.2891733
1330,0.46003067
1331,1.2117559
1332,-1.04539
1333,-0.72165805
1334,-0.36755252
1335,1.5596462
1336,0.3718761
1337,0.5472409
1338,0.4429134
1339,-0.24772091
1340,0.15514039
1341,1.1635
1342,-1.2941201
1343,-1.4432694
1344,-0.09653733
1345,0.40472782
1346,0.18746848
1347,-0.71246946
1348,-2.045675
1349,1.4935448
1350,-0.24329764
1351,-0.3496008
1352,0.036466938
1353,0.87858075
1354,1.3032949
1355,-0.8316541
1356,-0.62264293
1357,0.713578
1358,-0.54215074
1359,1.0824214
1360,1.9142271
1361,-0.6853574
1362,-1.0553821
1363,-0.05738688
1364,0.75326025
1365,-0.028803589
1366,1.1757324
1367,0.570274
1368,0.24465622
1369,-0.19050923
1370,1.4249241
1371,-1.2188123
1372,0.41226336
1373,0.56211954
1374,1.2204856
1375,0.023214592
1376,-0.061545987
1377,-1.0856706
1378,0.9983282
1379,-0.196226
1380,0.33035153
1381,1.13286
1382,2.0107455
1383,-0.13387178
1384,-0.26715204
1385,1.4731934
1386,0.41970253
1387,0.42839587
1388,0.09973757
1389,1.3211137
1390,0.032529578
1391,-0.28854686
1392,1.2172718
1393,0.94842064
1394,-0.9398754
1395,1.195039
1396,-0.24037682
1397,-0.085338704
1398,0.38303697
1399,-2.0078068
1400,-1.6592408
1401,-0.7276293
1402,1.1318644
1403,0.30163053
1404,-0.5730147
1405,0.6612749
1406,-0.071036
1407,0.5713869
1408,1.3451672
1409,0.6614126
1410,0.37448102
1411,-0.91229916
1412,-1.0737851
1413,-0.31180814
1414,0.52310324
1415,-1.7156549
1416,-0.47946653
1417,-1.2865669
1418,0.33818793
1419,2.0099065
1420,0.27356333
1421,-0.54174334
1422,-1.9841894
1423,-0.09314451
1424,-0.15451176
1425,0.8192171
1426,0.08439315
1427,0.58234173
1428,-1.7248316
1429,-1.4803352
1430,-0.78138906
1431,0.0074478327
1432,-0.42515826
1433,-0.6531653
1434,-0.2859087
1435,0.3013145
1436,0.6193639
1437,-1.985607
1438,-0.6211609
1439,0.23837076
1440,-0.74895215
1441,-1.37383
1442,-0.21105552
1443,-1.0957351
1444,-2.251549
1445,0.2370059
1446,-0.62362325
1447,-1.1822641
1448,0.4958642
1449,-0.12882443
1450,0.1459165
1451,-0.267838
1452,-1.6076976
1453,-0.13134564
1454,-0.07181159
1455,2.4358554
1456,0.75252587
1457,1.3141569
1458,-0.66294307
1459,0.7994859
1460,0.14913236
1461,0.26409382
1462,1.4390479
1463,0.4449817
1464,-0.15794806
1465,0.19008096
1466,0.27358124
1467,0.6210428
1468,-0.30332077
1469,0.4879886
1470,-0.7745467
1471,1.5666748
1472,-0.56820506
1473,1.5169327
1474,-1.9637995
1475,0.6270762
1476,-0.98837173
1477,0.20388474
1478,0.64471424
1479,-0.46899506
1480,0.85196257
1481,2.2740867
1482,-1.0115696
1483,-0.08682695
1484,-1.000613
1485,1.5159339
1486,0.580517
1487,1.5708117
1488,-0.9249725
1489,-0.3567191
1490,0.54147625
1491,-0.11799917
1492,1.436652
1493,-0.6421701
1494,0.53357667
1495,-0.78251904
1496,2.2871506
1497,-0.6821465
1498,0.16385362
1499,0.28597963
1500,-1.5446116
1501,0.12342645
1502,0.0990684
1503,1.5100979
1504,1.0389124
1505,-0.53759587
1506,0.77529067
1507,0.06448938
1508,-0.31696397
1509,-0.38925704
1510,-1.973533
1511,-1.6435553
1512,0.060976475
1513,-0.31212136
1514,-0.8176447
1515,-0.8641648
1516,-0.348488
1517,-0.15517567
1518,-0.42210117
1519,-0.03631016
1520,-0.52538383
1521,1.1497194
1522,-0.7045107
1523,-1.2937711
1524,1.1195787
1525,-1.220538
1526,0.610732
1527,0.5042816
1528,0.45286718
1529,-0.64497036
1530,-0.41762108
1531,0.26466522
1532,0.14065608
1533,0.12727733
1534,0.016020719
1535,-0.58545583
1536,1.8740196
1537,0.4845579
1538,-0.33269888
1539,-0.01770482
1540,0.2715518
1541,-0.57975733
1542,1.2541842
1543,1.9084284
1544,0.4979257
1545,-0.5980375
1546,3.0296113
1547,-0.16877857
1548,-0.67071843
1549,1.136738
1550,0.06507712
1551,-1.3452561
1552,0.82600987
1553,0.25480247
1554,0.528203
1555,-1.7517403
1556,-0.19720331
1557,1.1125035
1558,0.19977054
1559,-2.9769435
1560,-1.0237727
1561,2.0534697
1562,-0.6425905
1563,0.28362146
1564,0.23921508
1565,0.56981295
1566,0.43653724
1567,-0.15687627
1568,-0.63019055
1569,-1.3849306
1570,-1.3062221
1571,2.0038354
1572,0.07786091
1573,0.8540704
1574,-0.13299023
1575,0.15684201
1576,0.9960362
1577,-0.31145826
1578,0.677877
1579,0.56554496
1580,-1.1866035
1581,0.4473833
1582,-0.09017326
1583,1.4144561
1584,0.45408258
1585,-1.3010936
1586,0.6296453
1587,1.5707587
