,epoch0_participant0,epoch1_participant0,epoch2_participant0,epoch3_participant0,epoch4_participant0,epoch5_participant0
2783,-0.019247778,-0.04255578,-0.040581536,-0.053659465,-0.0493051,-0.053909816
2784,0.022578359,0.033264503,0.044254232,0.037288833,0.03206009,0.024485651
2785,0.040671974,0.11931365,0.10486793,0.10349145,0.1097071,0.10568552
2786,-0.061141185,-0.060655586,-0.056017082,-0.041746594,-0.01353617,1.3874884e-05
2787,0.02589684,0.14348331,0.20694622,0.20850456,0.19619815,0.17137153
2788,-0.06507834,-0.025569405,-0.034498114,-0.039218854,-0.024788728,-0.051692046
2789,-0.06347405,0.07743479,0.124418914,0.13344714,0.10183299,0.07053413
2790,0.06639821,0.076165654,0.10290536,0.103681564,0.15914473,0.14956436
2791,-0.082453534,-0.18291818,-0.2388013,-0.24585435,-0.2510077,-0.2642467
2792,0.010134034,0.020143447,0.020258544,0.019403033,0.025889143,0.018606547
2793,0.01826816,-0.052889276,-0.08512554,-0.06476663,-0.008691606,0.0045269304
2794,-0.067578554,-0.19267325,-0.23930463,-0.23967819,-0.216478,-0.19914219
2795,0.07040126,-0.028804308,-0.016174227,0.006238271,0.029035708,0.06512176
2796,0.03829228,0.09906642,0.09075842,0.116752334,0.13459289,0.15435846
2797,0.05367487,0.15477698,0.11274636,0.047718514,0.0012126152,-0.06649608
2798,0.0070997477,-0.03416399,-0.051519055,-0.07297337,-0.10605116,-0.12693413
2799,0.028543197,0.059247904,0.057851687,0.07002114,0.11704202,0.12001476
2800,-0.07617607,-0.13490546,-0.13065146,-0.13623424,-0.119226575,-0.13349473
2801,0.05299432,0.034501027,0.057441495,0.10162937,0.17504169,0.190313
2802,-0.010238916,0.0147949895,0.04176979,0.041445863,0.025698062,0.02623305
2803,-0.04281234,-0.008718906,-0.028691925,-0.04605256,-0.067814186,-0.09980096
2804,0.08218054,-0.028395185,-0.043307245,-0.051740453,-0.016566083,-0.0026462472
2805,0.030737929,0.06562846,0.06749558,0.045539297,0.026966661,0.011562079
2806,-0.046342075,0.06062389,0.022517942,0.022721149,0.038015153,0.018989388
2807,-0.061026525,0.044866476,0.1096326,0.1441194,0.122980036,0.15558776
2808,-0.08201244,-0.03078039,0.010696346,0.026887897,0.028569806,0.028681317
2809,0.06589443,0.08716948,0.08652913,0.09045179,0.101511665,0.062109616
2810,0.06361646,-0.009057044,-0.016247084,-0.031285837,-0.06675367,-0.07024315
2811,-0.020734012,-0.034929078,-0.04751901,-0.047312044,-0.06388605,-0.08697792
2812,-0.081994735,-0.19661792,-0.24782743,-0.2569029,-0.24987118,-0.30602768
2813,-0.049342476,-0.19375807,-0.25998867,-0.30328953,-0.28975037,-0.31360665
2814,-0.045550793,-0.017901076,-0.033550758,-0.051509373,-0.069323175,-0.074444436
2815,-0.044599615,0.04062339,-0.026437929,-0.09112496,-0.13138472,-0.15505005
2816,-0.0007398054,-0.08093136,-0.16082707,-0.1950004,-0.21317771,-0.22733556
2817,-0.027111333,-0.0058148466,-0.041889194,-0.054901965,-0.045142405,-0.049814437
2818,0.050164632,0.051812474,0.06512689,0.053303007,0.05399826,0.05778652
2819,0.0134831,-0.023892224,-0.02047689,-0.010541848,-0.002139646,-0.00031307587
2820,0.026795976,0.12486921,0.16700931,0.18739212,0.20642865,0.22702216
2821,0.06110876,0.21757464,0.24757457,0.28692266,0.3212619,0.33290616
2822,0.0013803244,-0.041375283,-0.04830079,-0.035767406,-0.017185293,-0.026457349
2823,0.018525988,0.085372224,0.19553563,0.2838232,0.3250318,0.36345133
2824,-0.03143754,-0.0035814429,0.0152794905,0.074116796,0.09181469,0.12270048
2825,0.05228255,0.079880886,0.101714596,0.097301275,0.09011468,0.09397517
2826,0.020231418,-0.0012509003,0.050580308,0.116861835,0.18599348,0.24599938
2827,-0.07163955,-0.15301691,-0.23248063,-0.28132612,-0.3169256,-0.34987846
2828,-0.007197529,-0.0050868522,-0.0069915326,-0.010222244,0.008814847,0.013198836
2829,0.037451677,-0.016897747,-0.049714904,-0.07839195,-0.104632616,-0.16499843
2830,-0.012805931,0.016675713,-0.057560667,-0.104756,-0.16483845,-0.23764607
2831,0.029020876,0.015584855,-0.0022063775,-0.056059998,-0.022309056,-0.041276444
2832,-0.075867,-0.07029213,-0.099692546,-0.08400572,-0.10891502,-0.061864804
2833,-0.033977043,-0.10346005,-0.09732835,-0.10322726,-0.08532939,-0.057578787
2834,0.06443233,0.10676391,0.12031916,0.12308846,0.13316792,0.13226493
2835,0.075970866,0.05229011,0.07806561,0.07627089,0.09159096,0.055369493
2836,0.037612833,-0.015518137,-0.0093319565,-0.016295593,-0.009218404,-0.038028903
2837,-0.0022110566,0.037851457,-0.0046883556,-0.022574859,-0.035072856,-0.024732232
2838,-0.07045694,-0.021158176,0.045899715,0.08670379,0.101924054,0.10755185
2839,0.008742891,0.005618694,0.0002271386,0.03404201,0.016257025,0.03619527
2840,-0.0029646084,0.004679701,-0.0008145736,0.024383785,0.03905366,0.046268456
2841,-0.01879368,-0.095627435,-0.10751829,-0.10119555,-0.102272905,-0.11592365
2842,-0.0021974668,0.053392783,0.07217597,0.10089643,0.04688465,0.091882795
2843,0.04821331,0.24480227,0.19927727,0.15601425,0.12586029,0.091919236
2844,0.008307904,-0.11582196,-0.1935666,-0.26600587,-0.3044708,-0.34560794
2845,-0.06982898,0.07193614,0.07600782,0.085200734,0.043641474,0.07297353
2846,0.0790756,0.3443043,0.37918058,0.38134125,0.39499334,0.40085128
2847,-0.030722074,-0.062319845,-0.15079199,-0.23491009,-0.29089364,-0.3475657
2848,0.07621565,0.16759667,0.18260019,0.18113737,0.19071689,0.19806185
2849,-0.08040795,0.022332503,-0.0011477689,-0.0358115,-0.046144377,-0.08388868
2850,0.038132273,0.04350351,0.044386964,0.052046012,0.051604215,0.039020948
2851,0.018381633,-0.022637982,-0.012009344,0.03169745,0.07785941,0.06742693
2852,-0.040343743,-0.16712795,-0.17216317,-0.13289823,-0.101547904,-0.11585042
2853,-0.023762882,-0.04377309,-0.04161924,-0.07102576,-0.10459423,-0.10584664
2854,-0.010714948,-0.069161035,-0.041900683,-0.0529471,-0.06636863,-0.06971193
2855,-0.050067764,-0.45140457,-0.5229804,-0.585354,-0.66181874,-0.7006752
2856,0.08010233,0.17622524,0.17296132,0.1769357,0.17930292,0.15145719
2857,-0.038026147,-0.06738378,-0.07609593,-0.113789864,-0.12136574,-0.16425405
2858,-0.02684344,-0.15262648,-0.20725602,-0.26372004,-0.2927258,-0.32706654
2859,0.082079954,0.06353382,0.042126305,0.025897652,-0.013667426,-0.021401405
2860,0.080078624,-0.017333196,-0.08012372,-0.13185371,-0.22799163,-0.24650154
2861,-0.04796067,0.046752922,-0.0159502,-0.017561698,-0.078019805,-0.022818847
2862,-0.027067393,0.11751659,0.18502238,0.20729002,0.1511556,0.18399498
2863,-0.026067972,0.019478671,-0.04368885,-0.056068014,-0.142981,-0.12363409
2864,-0.034555625,0.14733075,0.18621257,0.1905216,0.17766558,0.17244118
2865,-0.035027467,0.0062804767,0.033799037,0.046415143,-0.029407525,-0.00949593
2866,-0.028620623,0.085554406,0.058617223,0.021063952,-0.01292672,-0.033910803
2867,-0.06571765,-0.014326052,-0.004949659,0.009295753,-0.0077662845,-0.00076762016
2868,0.07500587,0.035719205,-0.0076070856,-0.014006674,-0.08235501,-0.069044724
2869,-0.07918374,-0.09685882,-0.103007264,-0.07927854,-0.14924316,-0.09147534
2870,0.07260767,0.16326393,0.1248335,0.11051953,0.0978551,0.09995606
2871,0.025502197,0.11902017,0.10249806,0.087305985,-0.009294953,-0.024932414
2872,-0.028079443,0.022529442,0.06474997,0.056193363,0.055410124,0.05594397
2873,0.058722578,0.24072556,0.25837716,0.2625825,0.26039726,0.23648985
2874,-0.057179354,-0.08829639,-0.05671756,-0.08192732,-0.16634637,-0.2199719
2875,-0.0378583,0.02362568,0.0038830505,0.0033373986,-0.025138946,-0.02941796
2876,-0.05148741,-0.029833032,0.005912334,0.0685788,0.10146286,0.13862419
2877,-0.03340122,0.005148708,-0.010014986,-0.029632676,-0.08983257,-0.08616408
2878,0.008098006,0.034932498,0.038169734,0.035858244,0.028965043,0.043668855
2879,-0.0068587437,0.099032335,0.10607763,0.113159,0.1162951,0.097629905
2880,-0.05939936,-0.10215247,-0.13100794,-0.14660756,-0.16394056,-0.16964233
2881,0.019945763,0.09388546,0.08923606,0.08259059,0.039494757,0.03769638
2882,0.0047066584,0.056481622,0.050576225,0.07076538,0.04451516,0.05020647
2883,-0.06762202,-0.06755977,-0.110053666,-0.15930769,-0.1988355,-0.20185906
2884,0.03961885,0.081300385,0.09530392,0.11360206,0.12088849,0.11473552
2885,-0.0015502796,-0.05968756,-0.10194686,-0.14759317,-0.14605854,-0.20015976
2886,-0.008126438,-0.01906457,-0.06283582,-0.10621486,-0.18535736,-0.14407587
2887,-0.07415797,-0.16189389,-0.17309994,-0.12898217,-0.1032953,-0.057668347
2888,0.07070718,0.15223259,0.10368798,0.07924632,0.032262217,0.041758917
2889,-0.030503862,-9.0181755e-05,-0.008778714,0.024374206,0.0059070867,0.09541425
2890,-0.010961913,-0.007594705,-0.0025401348,-0.08152678,-0.054980077,-0.11674387
2891,-0.03335175,0.17169833,0.17241848,0.16494755,0.15917256,0.14367126
2892,0.008842446,0.01634731,0.011888884,-0.02408353,-0.106572114,-0.1524778
2893,-0.04434433,-0.049805973,-0.05891301,-0.07392188,-0.08548744,-0.1278336
2894,-0.025727175,0.055459928,0.06050501,0.09399293,0.10101233,0.10907262
2895,0.06767682,-0.010922743,-0.057102613,-0.075481676,-0.08465984,-0.08953031
2896,-0.062380962,-0.092835434,-0.08322765,-0.073456034,-0.062991664,-0.06369029
2897,0.060659163,-0.056140777,-0.06848836,-0.06684697,-0.07057524,-0.078507975
2898,-0.046767943,-0.0052076336,0.03505527,0.07205378,0.07547267,0.08603268
2899,-0.0641453,-0.09048322,-0.09478722,-0.121094994,-0.1545518,-0.18528907
2900,0.054148905,-0.016653892,-0.066617444,-0.13425088,-0.18153097,-0.2380203
2901,-0.056590807,-0.03688398,0.041812897,0.071573205,0.08451013,0.071094096
2902,0.020853646,-0.07671539,-0.09735077,-0.11245685,-0.15629552,-0.18878777
2903,-0.010234982,0.0077117537,0.030753702,0.028220667,-0.0026780516,-0.021481942
2904,-0.034945887,-0.0026177026,-0.0045903507,-0.0063237185,-0.028685862,0.03326477
2905,0.027127616,-0.007806544,0.030397443,0.0250964,-0.006394497,0.045260843
2906,-0.011230715,-0.06679516,-0.08060876,-0.114261284,-0.14235495,-0.16474156
2907,-0.02760011,-0.091066636,-0.045543157,0.006640374,0.052109342,0.05814065
2908,0.03696648,-0.14113055,-0.14153378,-0.14474107,-0.13272415,-0.10331797
2909,0.020189494,0.12406649,0.115165025,0.12581606,0.122942545,0.13498044
2910,-0.031454485,-0.042907886,-0.078195035,-0.08378881,-0.11975029,-0.1608954
2911,-0.004232377,-0.06886092,-0.044579472,-0.050259426,-0.029094962,-0.060984362
2912,-0.03776919,0.06937963,0.04629894,0.046918765,0.03079816,0.028503075
2913,-0.012152404,0.043307953,0.03935905,0.02334871,0.022580272,0.06415174
2914,0.04704889,0.017386302,0.041505646,0.030849965,0.058669895,0.09179734
2915,-0.030493706,-0.031062476,-0.021185698,-0.016970823,-0.014830432,-0.0060668653
2916,-8.106977e-05,0.026711155,0.04953188,0.042334855,0.080528826,0.059158787
2917,-0.03535829,-0.16935581,-0.16120002,-0.15532766,-0.14834788,-0.18240209
2918,-0.07409512,0.011120752,-0.020610057,-0.05370036,-0.063094445,-0.07894671
2919,-0.014580637,0.050694264,0.07517048,0.1297594,0.14847516,0.17221494
2920,0.0011118427,-0.079586625,-0.08159678,-0.04498242,-0.041441977,0.002670243
2921,0.057010956,0.17174913,0.20387308,0.23125115,0.2639592,0.2918328
2922,-0.02570238,-0.0149179865,-0.01804138,-0.017283496,-0.022342457,-0.030590303
2923,0.0045100674,-0.057888567,-0.050642923,-0.06970035,-0.082913026,-0.096526064
2924,-0.079704665,-0.08811951,-0.095869415,-0.093228005,-0.09844667,-0.12773389
2925,0.08309115,0.14510055,0.18145625,0.19680251,0.17102325,0.15889567
2926,-0.036640942,-0.12224218,-0.12853824,-0.16277997,-0.17440559,-0.24645719
2927,-0.007653266,0.025270766,0.05375973,0.07460666,0.054867923,0.05444549
2928,-0.042611133,-0.04363726,-0.00380648,-0.0060835104,-0.024973486,-0.03783627
2929,0.042079233,0.030589951,-3.4770514e-05,-0.023528893,-0.06986035,-0.104902655
2930,0.012127928,0.087295525,0.13528158,0.17833923,0.19136646,0.20305058
2931,-0.07348305,-0.07246408,0.010833983,0.031148514,0.07371927,0.1044997
2932,0.07295383,0.16275243,0.22961329,0.29548973,0.29873076,0.34041265
2933,0.041211627,0.123537965,0.06960467,0.05169296,0.02399286,0.05629745
2934,-0.026179831,-0.11285723,-0.14413191,-0.15552555,-0.16560575,-0.10442379
2935,-0.070700794,-0.09357463,-0.06403935,-0.100049764,-0.14094532,-0.10563914
2936,0.078442104,0.28383845,0.30982086,0.32379398,0.3298132,0.34257203
2937,0.030266516,-0.085394114,-0.08294076,-0.05472614,-0.075843625,-0.050930288
2938,-0.051867098,-0.09761143,-0.101938434,-0.12881896,-0.15440683,-0.14978944
2939,-0.037103068,0.06301264,0.033942956,0.012471319,-0.018204544,-0.026994446
2940,0.011270106,0.0797231,0.09567583,0.07988353,0.056135748,0.08393541
2941,0.026460104,-0.015338015,0.041421223,0.036330618,0.06829414,0.10945977
2942,-0.0122670755,-0.03578352,-0.0411872,-0.033369936,-0.03073851,-0.011198949
2943,0.0242038,0.07339589,0.11466755,0.12139289,0.12225897,0.11476437
2944,0.032033645,-0.048095718,-0.0315404,-0.027612329,0.00811672,-0.014807263
2945,0.010825336,-0.0035378952,-0.019863985,-0.016316475,-0.04392491,-0.03313367
2946,0.043848015,0.076058306,0.13079283,0.15818177,0.1506833,0.13162148
2947,-0.048616312,-0.09002669,-0.090381674,-0.055721685,-0.050947353,-0.031606413
2948,-0.029381745,-0.034788758,-0.02454877,-0.002617023,0.030238807,0.056196973
2949,-0.035369307,0.013291578,0.041254293,0.022143427,0.023517648,0.05462178
2950,0.009061389,0.049415894,0.109928526,0.10528261,0.11061824,0.12299528
2951,0.030132107,-0.07282958,-0.08187247,-0.08196221,-0.085796595,-0.080641165
2952,-0.066089325,-0.074855305,-0.048692774,-0.021975001,-0.014504048,-0.023249526
2953,-0.04942581,-0.08961509,-0.13156852,-0.15723497,-0.16615935,-0.17912358
2954,-0.054058414,-0.14445868,-0.18150134,-0.18877883,-0.21267688,-0.26412857
2955,-0.032003462,-0.048986692,-0.00714849,-0.004697533,-0.004366169,-0.034250256
2956,0.011369862,-0.05976211,-0.03124682,-0.027484266,-0.028682318,-0.018540042
2957,-0.038781993,-0.032202728,-0.0025679215,0.031764247,0.056547396,0.0619357
2958,0.02050864,0.010828619,-0.0104156295,-0.02323208,-0.053445745,-0.03503094
2959,-0.050840825,-0.08703794,-0.05852501,-0.040327646,-0.03192241,0.013863388
2960,0.061902367,0.08727655,0.06770545,0.040649515,0.028641636,0.00049620454
2961,0.044640534,0.074251115,0.09623315,0.08962969,0.05603542,0.0497299
2962,-0.06811361,-0.08275351,-0.034167685,-0.033963535,-0.01232627,-0.03191883
2963,0.06130456,0.1222493,0.1324823,0.13479093,0.12284594,0.11234389
2964,-0.03503891,-0.03559421,0.012437738,0.023865908,0.014618951,-0.0028966146
2965,-0.0051433966,0.02295579,0.02063774,0.03456771,-0.014673824,-0.023252932
2966,-0.048352033,-0.04463601,-0.036182776,0.0014858991,-0.00036723193,0.0015908637
2967,-0.055844247,-0.039235618,-0.057425864,-0.069900185,-0.15274109,-0.13583444
2968,-0.013172746,-0.0634543,-0.07098439,-0.08016233,-0.16499837,-0.15550083
2969,0.054343097,0.059365626,0.033981476,0.0072672223,-0.037918698,-0.061498005
2970,-0.012314111,-0.011948364,-0.04028741,-0.026021322,0.014742621,-0.00017778853
2971,-0.041832875,-0.09305389,-0.09922494,-0.122361116,-0.10357148,-0.1542198
2972,0.0433558,0.19104362,0.22423154,0.24013472,0.23137994,0.24125631
2973,0.049553312,0.03709098,-0.031576306,-0.088774465,-0.10385951,-0.14557976
2974,0.082538165,0.16171098,0.19607766,0.22967269,0.24732764,0.24818039
2975,0.05193954,0.10473952,0.05060461,0.012690607,-0.0073626963,-0.012747695
2976,0.0037129223,-0.061328836,-0.10639656,-0.12642802,-0.14887649,-0.18430506
2977,0.0055760667,-0.17302029,-0.22032069,-0.2354551,-0.24562176,-0.2254819
2978,0.047595672,0.0128294,-0.0400495,-0.07738901,-0.067356154,-0.10178705
2979,-0.06634556,-0.2922657,-0.35355085,-0.41701043,-0.4578569,-0.45389864
2980,-0.03683015,-0.039952964,-0.02845408,-0.023488272,-0.007829794,0.027166704
2981,-0.04464867,0.07203013,0.13393813,0.1519686,0.1571372,0.16567156
2982,-0.07521403,0.0236608,0.033936825,0.028227197,0.020427588,0.021596929
2983,0.06875516,0.18627849,0.24140975,0.27367532,0.2967759,0.30947697
2984,0.067518,0.18883067,0.2162351,0.22448367,0.23232163,0.23026443
2985,-0.062291346,0.08897263,0.15552717,0.19940738,0.18429324,0.17611764
2986,0.07907572,0.08779263,0.05467348,0.0060363417,0.016614538,-0.00042779703
2987,-0.044487726,0.040277984,0.075594954,0.14018853,0.12712555,0.16377513
2988,-0.041856807,0.072925285,0.10165798,0.104282275,0.092800915,0.1086513
2989,0.049168803,0.06901746,0.03991846,0.029558195,0.07093689,0.072623685
2990,-0.07110312,-0.14700426,-0.1883303,-0.17154127,-0.19537461,-0.2258129
2991,-0.055793613,0.06250465,0.074885435,0.09902758,0.11872374,0.15614848
2992,-0.054749608,0.04733499,0.05100392,0.056670316,0.08045288,0.08311175
2993,-0.04256177,-0.09303418,-0.07983331,-0.07599307,-0.09564387,-0.1113536
2994,-0.05979982,-0.073216565,-0.091512814,-0.1111227,-0.1261233,-0.10942019
2995,-0.015376292,-0.14944804,-0.23264664,-0.31674322,-0.36279035,-0.40019342
2996,0.052050807,-0.021477304,-0.07891086,-0.12764266,-0.17384821,-0.18206388
2997,0.027760804,-0.042038325,-0.031134024,-0.06524307,-0.053258188,-0.051704396
2998,-0.05105275,-0.25001702,-0.29544684,-0.31280103,-0.34352052,-0.36745122
2999,-0.01159481,0.05093949,0.086697556,0.09254328,0.09048481,0.10082321
3000,0.055460535,-0.1687632,-0.09432452,-0.11400292,-0.16073278,-0.11144245
3001,0.04798884,-0.13941397,-0.10135694,-0.1531991,-0.14683944,-0.06311833
3002,-0.06228481,-0.1846011,-0.19032165,-0.24109301,-0.25953516,-0.27423185
3003,-0.025759958,0.04256441,0.017789194,0.04224764,0.027875083,-0.0024902348
3004,-0.0067929626,0.10444332,0.111191444,0.10472664,0.08717044,0.099055074
3005,-0.0068568215,-0.0045910706,-0.0030138458,-0.005956996,0.03410753,0.057072066
3006,0.03067103,0.18525994,0.17371775,0.1768387,0.15139432,0.12774615
3007,-0.02939593,0.17665899,0.16133238,0.12183818,0.11015896,0.12114519
3008,0.005696051,0.0957982,0.09176609,0.10010047,0.12846658,0.12026505
3009,-0.023457777,0.16108659,0.19103286,0.17242277,0.1687135,0.13168532
3010,-0.022228282,0.17124704,0.14622007,0.16959207,0.15603906,0.16549009
3011,0.05790595,0.15764399,0.13228646,0.114587635,0.11155888,0.09488933
3012,0.04462699,0.17482847,0.1665816,0.18518704,0.1699444,0.17965506
3013,0.027891375,0.0887409,0.07701234,0.037855025,0.017030433,-0.032668293
3014,-0.034439854,-0.103507146,-0.06334732,-0.026353288,0.014954256,0.020917164
3015,-0.049016338,0.118958525,0.096921034,0.09632437,0.0794652,0.06812657
3016,-0.00093550235,0.072477795,0.07618028,0.0746179,0.08191414,0.048515774
3017,0.05401344,0.07458935,0.05379309,0.061287735,0.061048977,0.037327103
3018,-0.033685945,0.09896225,0.055798065,0.021338474,0.0006579453,0.0074468297
3019,-0.08058687,0.13004053,0.14212716,0.14518954,0.17414406,0.18323062
3020,-0.020983748,-0.028215326,-0.032635808,-0.063101545,-0.061230976,-0.08036615
3021,0.068640165,0.15916513,0.17498797,0.16788119,0.15842868,0.13380532
3022,0.056529872,0.04143709,0.04634921,0.05825141,0.06878946,0.077178724
3023,0.020905413,0.09199242,0.10166132,0.11115785,0.107322365,0.057001393
3024,0.016305387,0.036960755,0.04584599,0.02133634,0.013209001,0.00038526492
3025,0.04043621,0.11291239,0.12187744,0.11816835,0.11788962,0.10172346
3026,-0.021998577,-0.010566424,-0.0047782836,-0.00080937776,0.006286943,-0.0043791356
3027,-0.07311144,-0.00078556983,-0.008802781,0.0025094673,-0.012568803,-0.031097932
3028,0.018002696,0.079674855,0.1374051,0.1777091,0.21031637,0.2360398
3029,-0.060467415,-0.08183464,-0.06741931,-0.10357619,-0.09982496,-0.10653107
3030,0.081390716,0.10693077,0.038237356,0.014045812,-0.009337302,-0.034173727
3031,-0.062383145,-0.12284008,-0.10694679,-0.11394217,-0.094081685,-0.07172632
3032,-0.0709991,-0.1556784,-0.15479322,-0.1570974,-0.10741051,-0.104849346
3033,-0.033841163,-0.05032502,-0.109884694,-0.10708409,-0.12583482,-0.16446462
3034,0.051352568,0.045172077,0.09916594,0.14452903,0.16719903,0.15823153
3035,-0.03337739,-0.05534704,-0.071027465,-0.047190692,-0.03958025,-0.06666103
3036,-0.06170424,-0.018670626,-0.081471086,-0.1081302,-0.1032372,-0.11305568
3037,0.05863344,0.25132686,0.2604039,0.2441104,0.25097668,0.23871693
3038,0.07574599,0.18095516,0.19074371,0.18937658,0.19613394,0.17339341
3039,-0.0147428885,-0.03820692,-0.07965146,-0.082941756,-0.05100736,0.0037584302
3040,-0.0048661605,-0.14355108,-0.22248042,-0.2249895,-0.23316467,-0.22891153
3041,-0.031968188,-0.1079283,-0.14614652,-0.18473215,-0.21021561,-0.18253879
3042,-0.018247671,-0.14525613,-0.16367997,-0.16282104,-0.13584955,-0.13002555
3043,0.03506285,-0.12775786,-0.12702522,-0.14507657,-0.17621431,-0.18484199
3044,-0.027017962,-0.061429624,-0.058008015,-0.08393088,-0.08071899,-0.10021284
3045,0.026497036,-0.047889426,-0.07160794,-0.10364419,-0.12503059,-0.15043901
3046,-0.023351334,-0.021332098,-0.049061023,-0.075873226,-0.10725975,-0.1280451
3047,0.048630677,0.16722876,0.14004499,0.10641154,0.07547989,0.054757904
3048,-0.0612956,-0.009648767,-0.025539245,-0.026576223,-0.016229747,-0.056570314
3049,-0.054563623,-0.15234339,-0.12868254,-0.10900967,-0.060114536,-0.068458594
3050,-0.018126816,-0.25693652,-0.35546994,-0.42893216,-0.47430754,-0.5417085
3051,-0.081233814,-0.17384836,-0.19665119,-0.19749993,-0.24710257,-0.25930598
3052,0.025826395,-0.1666964,-0.12573574,-0.12071768,-0.10547931,-0.11653745
3053,-0.004685752,-0.16345917,-0.19322993,-0.17963722,-0.16087781,-0.11272529
3054,-0.027932655,0.117399424,0.15432686,0.17967893,0.17680389,0.22878855
3055,0.050461344,0.084148064,0.10499029,0.09172805,0.07217728,0.069968574
3056,-0.060843777,-0.15363072,-0.11628636,-0.0779003,-0.040639028,-0.05140731
3057,0.00937859,0.052587688,0.045345742,0.016695755,-0.020077178,-0.1060453
3058,-0.045491725,-0.16815856,-0.17080076,-0.17712,-0.20491184,-0.22543216
3059,0.013603777,-0.07958977,-0.14404576,-0.19525751,-0.19965392,-0.23938969
3060,-0.06726655,-0.15563244,-0.18637063,-0.19021791,-0.22145303,-0.22698498
3061,-0.036119044,-0.11426122,-0.12244863,-0.1277968,-0.10735398,-0.06457789
3062,-0.07922976,-0.010460109,0.033124693,0.06959461,0.10742693,0.1546312
3063,-0.04483558,0.09130474,0.11828977,0.12380884,0.12782383,0.1456286
3064,0.028664596,0.10098815,0.11762283,0.12269061,0.15525071,0.16449648
3065,0.07485544,0.14650075,0.14154305,0.14294799,0.16225107,0.15362662
3066,-0.061929893,-0.017397134,-0.029057998,-0.035426605,-0.013600674,-0.0364325
3067,-0.0027206168,-0.09458968,-0.119537994,-0.12401678,-0.1238402,-0.1459646
3068,0.07204861,0.09421231,0.084590286,0.062472027,0.059534643,0.05479034
3069,-0.052448414,-0.15504552,-0.18619132,-0.18732537,-0.17645894,-0.15734673
3070,-0.0061839744,-0.079303294,-0.09329692,-0.12799747,-0.15325023,-0.14022571
3071,-0.05199089,-0.023669459,-0.018718593,-0.042629894,-0.063729234,-0.08143881
3072,-0.07191372,-0.0627058,-0.068170644,-0.078759626,-0.058153242,-0.056923218
3073,-0.02595976,0.040478423,0.019269953,0.03467174,0.04132265,0.040984448
3074,0.021753788,0.14226331,0.17044191,0.1852333,0.18998182,0.20737995
3075,0.0431815,0.21242993,0.25542003,0.30547327,0.30404902,0.32028142
3076,-0.08069429,-0.10423005,-0.10972183,-0.13105124,-0.07431843,-0.118840426
3077,-0.058226854,-0.12717457,-0.15829925,-0.19531225,-0.19311899,-0.16611566
3078,0.030699968,0.04405244,0.06121163,0.096460804,0.06315426,0.07376065
3079,0.018163264,-0.09881689,-0.105628476,-0.09351494,-0.06134689,-0.07756697
3080,0.021666832,-0.10869874,-0.13156904,-0.13927607,-0.14954564,-0.1663784
3081,-0.028506845,-0.04064927,-0.057899114,-0.058523707,-0.10086511,-0.0733257
3082,-0.07915944,-0.06751581,-0.06988968,-0.09627411,-0.13647284,-0.16980347
3083,0.05205918,-0.099615686,-0.13755858,-0.11876681,-0.12722099,-0.13795199
3084,0.07997311,0.12445355,0.13047971,0.1536845,0.14593309,0.11854822
3085,-0.076354384,-0.17995861,-0.19107902,-0.23803267,-0.25699303,-0.29408774
3086,-0.056062263,-0.096969746,-0.13725257,-0.20385824,-0.2537833,-0.30447218
3087,-0.064327344,-0.2209579,-0.23278901,-0.27950302,-0.35534698,-0.40755478
3088,0.068002485,-0.00054063206,0.013604681,0.02717406,-0.006042159,-0.004017815
3089,-0.015676826,-0.025883913,0.017107802,0.039904658,0.06303141,0.08618721
3090,0.07199358,0.1387221,0.16932969,0.16259357,0.13800676,0.13505837
3091,-0.043111682,0.009747009,0.044624124,0.07969279,0.09177357,0.13507548
3092,-0.038104177,0.015048175,0.02398314,0.033021707,0.058021296,0.08658351
3093,-0.0739883,-0.008872072,-0.039796777,-0.06277641,-0.080741726,-0.106828965
3094,-0.08024793,-0.1932912,-0.23955399,-0.2671341,-0.25440565,-0.26217738
3095,-0.03094995,-0.15429291,-0.19639595,-0.24322572,-0.28972644,-0.29798505
3096,0.0678686,-0.08060726,-0.13460732,-0.19652304,-0.25186625,-0.3333641
3097,0.0023651049,-0.21248128,-0.27755275,-0.36316752,-0.4153989,-0.47061828
3098,0.03999322,-0.13302226,-0.15422249,-0.1700457,-0.18082313,-0.14313532
3099,-0.06889802,-0.087306485,-0.066796765,-0.07445495,-0.102640495,-0.11603049
3100,-0.0039028153,-0.09626146,-0.12394408,-0.10633953,-0.10108698,-0.09492221
3101,0.056712396,0.15130584,0.17539574,0.18383756,0.18505405,0.17953768
3102,0.07399324,0.0715772,0.0680004,0.111859545,0.11823721,0.12836014
3103,-0.04236005,-0.17385115,-0.20446147,-0.23221986,-0.27045172,-0.29962143
3104,-0.03708735,-0.054623436,-0.047990404,-0.032818984,-0.013773265,-0.013269961
3105,0.06543758,-0.08259208,-0.091218196,-0.085139655,-0.07328326,-0.04011049
3106,-0.019322008,-0.059479844,-0.067332,-0.0855157,-0.09241531,-0.08824678
3107,0.009191401,0.03853294,0.06952323,0.071548946,0.069593124,0.05888144
3108,-0.013670735,0.038498513,0.048465714,0.047675338,0.06757797,0.061111353
3109,0.025288217,0.11898958,0.117908515,0.11253385,0.0932194,0.085186936
