,alpha,beta,loss
931,18,31,0.0023502688854932785
932,18,32,0.0023998674005270004
933,18,33,0.0026392454747110605
934,18,34,0.0031839124858379364
935,18,35,0.004233275540173054
936,18,36,0.006034409161657095
937,18,37,0.008769351057708263
938,18,38,0.012415189296007156
939,18,39,0.016695305705070496
940,18,40,0.021163124591112137
941,18,41,0.025325490161776543
942,18,42,0.028824640437960625
943,18,43,0.031526319682598114
944,18,44,0.03346695378422737
945,18,45,0.03476450964808464
946,18,46,0.03555990755558014
947,18,47,0.03598160669207573
948,18,48,0.03617540001869202
949,18,49,0.03624725714325905
950,19,0,0.11778426170349121
951,19,1,0.10454010963439941
952,19,2,0.09257680177688599
953,19,3,0.08175668865442276
954,19,4,0.07203957438468933
955,19,5,0.06331058591604233
956,19,6,0.05547847971320152
957,19,7,0.0485185869038105
958,19,8,0.0423487052321434
959,19,9,0.036878012120723724
960,19,10,0.032064057886600494
961,19,11,0.02781166136264801
962,19,12,0.024074843153357506
963,19,13,0.02080686390399933
964,19,14,0.017954912036657333
965,19,15,0.01547273714095354
966,19,16,0.013324792496860027
967,19,17,0.011462095193564892
968,19,18,0.009848390705883503
969,19,19,0.008455753326416016
970,19,20,0.007259959354996681
971,19,21,0.006237248424440622
972,19,22,0.005364677403122187
973,19,23,0.004621019586920738
974,19,24,0.0039931172505021095
975,19,25,0.003470892319455743
976,19,26,0.0030402815900743008
977,19,27,0.0026907979045063257
978,19,28,0.002418335760012269
979,19,29,0.00222443207167089
980,19,30,0.0021204487420618534
981,19,31,0.0021352919284254313
982,19,32,0.0023252679966390133
983,19,33,0.002798222005367279
984,19,34,0.0037444939371198416
985,19,35,0.005425704177469015
986,19,36,0.008066031150519848
987,19,37,0.01168042328208685
988,19,38,0.016002889722585678
989,19,39,0.02055583894252777
990,19,40,0.024830438196659088
991,19,41,0.028441913425922394
992,19,42,0.03124188259243965
993,19,43,0.03326212987303734
994,19,44,0.034617748111486435
995,19,45,0.03545943647623062
996,19,46,0.035912226885557175
997,19,47,0.03613065928220749
998,19,48,0.03621142357587814
999,19,49,0.03624001890420914
1000,20,0,0.10969382524490356
1001,20,1,0.09714078158140182
1002,20,2,0.085809126496315
1003,20,3,0.07563091814517975
1004,20,4,0.06646347790956497
1005,20,5,0.05825410783290863
1006,20,6,0.050907641649246216
1007,20,7,0.04435516521334648
1008,20,8,0.03854558616876602
1009,20,9,0.03342980891466141
1010,20,10,0.028927022591233253
1011,20,11,0.024977730587124825
1012,20,12,0.02151532657444477
1013,20,13,0.018492817878723145
1014,20,14,0.015869060531258583
1015,20,15,0.013599025085568428
1016,20,16,0.011641506105661392
1017,20,17,0.0099539989605546
1018,20,18,0.008504477329552174
1019,20,19,0.007262897677719593
1020,20,20,0.006201779469847679
1021,20,21,0.005300210788846016
1022,20,22,0.0045348103158175945
1023,20,23,0.0038887455593794584
1024,20,24,0.003348657628521323
1025,20,25,0.0029048167634755373
1026,20,26,0.0025470289401710033
1027,20,27,0.0022670552134513855
1028,20,28,0.0020632895175367594
1029,20,29,0.0019436655566096306
1030,20,30,0.0019337384728714824
1031,20,31,0.0020842605736106634
1032,20,32,0.0024970818776637316
1033,20,33,0.003356322878971696
1034,20,34,0.00492850923910737
1035,20,35,0.007471413351595402
1036,20,36,0.011044221930205822
1037,20,37,0.015391211025416851
1038,20,38,0.020015457645058632
1039,20,39,0.024380799382925034
1040,20,40,0.028089847415685654
1041,20,41,0.030978521332144737
1042,20,42,0.03306997939944267
1043,20,43,0.03448833152651787
1044,20,44,0.03536548465490341
1045,20,45,0.03585395961999893
1046,20,46,0.03609175980091095
1047,20,47,0.036183830350637436
1048,20,48,0.03621310368180275
1049,20,49,0.03622687608003616
1050,21,0,0.10217198729515076
1051,21,1,0.09025972336530685
1052,21,2,0.07954684644937515
1053,21,3,0.069923996925354
1054,21,4,0.061305463314056396
1055,21,5,0.05360493063926697
1056,21,6,0.04671157896518707
1057,21,7,0.040568482130765915
1058,21,8,0.0351269468665123
1059,21,9,0.03032512590289116
1060,21,10,0.026116888970136642
1061,21,11,0.022441333159804344
1062,21,12,0.019234655424952507
1063,21,13,0.016439761966466904
1064,21,14,0.014024931006133556
1065,21,15,0.011949748732149601
1066,21,16,0.010167845524847507
1067,21,17,0.00863970723003149
1068,21,18,0.007335801143199205
1069,21,19,0.00622847955673933
1070,21,20,0.005290670786052942
1071,21,21,0.00449741305783391
1072,21,22,0.003829262452200055
1073,21,23,0.0032731243409216404
1074,21,24,0.00281260977499187
1075,21,25,0.0024405128788203
1076,21,26,0.0021508147474378347
1077,21,27,0.0019388082437217236
1078,21,28,0.0018078540451824665
1079,21,29,0.0017795986495912075
1080,21,30,0.0019004938658326864
1081,21,31,0.002265319926664233
1082,21,32,0.003051366424188018
1083,21,33,0.004528244957327843
1084,21,34,0.006976905278861523
1085,21,35,0.010497923009097576
1086,21,36,0.014855669811367989
1087,21,37,0.019536374136805534
1088,21,38,0.023975174874067307
1089,21,39,0.027767660096287727
1090,21,40,0.030734136700630188
1091,21,41,0.03288993984460831
1092,21,42,0.0343666672706604
1093,21,43,0.03527762368321419
1094,21,44,0.03580121323466301
1095,21,45,0.03605649992823601
1096,21,46,0.03616209328174591
1097,21,47,0.036193836480379105
1098,21,48,0.03620561957359314
1099,21,49,0.03622233867645264
1100,22,0,0.09517654776573181
1101,22,1,0.08389364182949066
1102,22,2,0.0737483948469162
1103,22,3,0.06465599685907364
1104,22,4,0.05652862414717674
1105,22,5,0.04928724840283394
1106,22,6,0.04283812642097473
1107,22,7,0.037102073431015015
1108,22,8,0.03201211616396904
1109,22,9,0.027529696002602577
1110,22,10,0.023597901687026024
1111,22,11,0.020174698904156685
1112,22,12,0.0172025877982378
1113,22,13,0.014624935574829578
1114,22,14,0.012400981970131397
1115,22,15,0.010500205680727959
1116,22,16,0.00888046808540821
1117,22,17,0.007499961648136377
1118,22,18,0.00632878951728344
1119,22,19,0.005340289790183306
1120,22,20,0.004510370083153248
1121,22,21,0.003814783412963152
1122,22,22,0.0032356467563658953
1123,22,23,0.002759774448350072
1124,22,24,0.00237351655960083
1125,22,25,0.0020699002780020237
1126,22,26,0.0018460272112861276
1127,22,27,0.0017054242780432105
1128,22,28,0.001662764116190374
1129,22,29,0.0017613149248063564
1130,22,30,0.0020893544424325228
1131,22,31,0.0028153611347079277
1132,22,32,0.004210089799016714
1133,22,33,0.006573081016540527
1134,22,34,0.010038712993264198
1135,22,35,0.014393473975360394
1136,22,36,0.019116338342428207
1137,22,37,0.023616045713424683
1138,22,38,0.027475299313664436
1139,22,39,0.030508821830153465
1140,22,40,0.032723717391490936
1141,22,41,0.034251511096954346
1142,22,42,0.03520207479596138
1143,22,43,0.03575015813112259
1144,22,44,0.036024510860443115
1145,22,45,0.036142945289611816
1146,22,46,0.03617861866950989
1147,22,47,0.036190394312143326
1148,22,48,0.03620217740535736
1149,22,49,0.036216698586940765
1150,23,0,0.08874353021383286
1151,23,1,0.07798878103494644
1152,23,2,0.06838275492191315
1153,23,3,0.059795793145895004
1154,23,4,0.052139557898044586
1155,23,5,0.0453256256878376
1156,23,6,0.03926555812358856
1157,23,7,0.03390656039118767
1158,23,8,0.029171200469136238
1159,23,9,0.02499808557331562
1160,23,10,0.02133985050022602
1161,23,11,0.018153928220272064
1162,23,12,0.015397487208247185
1163,23,13,0.013019978068768978
1164,23,14,0.01097889058291912
1165,23,15,0.009236355312168598
1166,23,16,0.0077600060030817986
1167,23,17,0.006512593012303114
1168,23,18,0.005462029483169317
1169,23,19,0.004582223016768694
1170,23,20,0.003849375993013382
1171,23,21,0.003241069847717881
1172,23,22,0.0027415219228714705
1173,23,23,0.0023384280502796173
1174,23,24,0.0020217045675963163
1175,23,25,0.0017857156926766038
1176,23,26,0.001633198349736631
1177,23,27,0.001577685703523457
1178,23,28,0.0016581531381234527
1179,23,29,0.001957273343577981
1180,23,30,0.0026369127444922924
1181,23,31,0.003962901886552572
1182,23,32,0.0062493933364748955
1183,23,33,0.009660118259489536
1184,23,34,0.01400342583656311
1185,23,35,0.01875385083258152
1186,23,36,0.02330300398170948
1187,23,37,0.027215514332056046
1188,23,38,0.030304495245218277
1189,23,39,0.03257046639919281
1190,23,40,0.03414139524102211
1191,23,41,0.035131148993968964
1192,23,42,0.035700730979442596
1193,23,43,0.035995963960886
1194,23,44,0.03612462058663368
1195,23,45,0.036165863275527954
1196,23,46,0.03617877513170242
1197,23,47,0.03618655353784561
1198,23,48,0.0361962728202343
1199,23,49,0.03620460629463196
1200,24,0,0.08284659683704376
1201,24,1,0.07261086255311966
1202,24,2,0.06345716863870621
1203,24,3,0.05531581863760948
1204,24,4,0.04809283837676048
1205,24,5,0.04168329015374184
1206,24,6,0.03600585460662842
1207,24,7,0.03098485805094242
1208,24,8,0.026567209511995316
1209,24,9,0.02269318327307701
1210,24,10,0.019300363957881927
1211,24,11,0.01634853705763817
1212,24,12,0.013796194456517696
1213,24,13,0.01160435751080513
1214,24,14,0.00973170343786478
1215,24,15,0.00814051553606987
1216,24,16,0.006795293651521206
1217,24,17,0.005664830096065998
1218,24,18,0.004721933044493198
1219,24,19,0.003939064685255289
1220,24,20,0.003293706802651286
1221,24,21,0.0027651041746139526
1222,24,22,0.002338352845981717
1223,24,23,0.0020030303858220577
1224,24,24,0.0017531740013509989
1225,24,25,0.0015891388757154346
1226,24,26,0.0015216688625514507
1227,24,27,0.0015857235994189978
1228,24,28,0.0018612573621794581
1229,24,29,0.002504023490473628
1230,24,30,0.003775913966819644
1231,24,31,0.005997492000460625
1232,24,32,0.009356466121971607
1233,24,33,0.013682444579899311
1234,24,34,0.018449002876877785
1235,24,35,0.023033898323774338
1236,24,36,0.02698785439133644
1237,24,37,0.030121667310595512
1238,24,38,0.032430604100227356
1239,24,39,0.03403753042221069
1240,24,40,0.03506358712911606
1241,24,41,0.03565473482012749
1242,24,42,0.03596871346235275
1243,24,43,0.03610752895474434
1244,24,44,0.03615521639585495
1245,24,45,0.03616803511977196
1246,24,46,0.036175020039081573
1247,24,47,0.03617948293685913
1248,24,48,0.036185745149850845
1249,24,49,0.036172740161418915
1250,25,0,0.07737085223197937
1251,25,1,0.06764622032642365
1252,25,2,0.05897141620516777
1253,25,3,0.05125324800610542
1254,25,4,0.04439656808972359
1255,25,5,0.03834109008312225
1256,25,6,0.03301079943776131
1257,25,7,0.028317540884017944
1258,25,8,0.024195369333028793
1259,25,9,0.0205876212567091
1260,25,10,0.017446989193558693
1261,25,11,0.014721093699336052
1262,25,12,0.012368155643343925
1263,25,13,0.010350801050662994
1264,25,14,0.008634244091808796
1265,25,15,0.007180660963058472
1266,25,16,0.005958579480648041
1267,25,17,0.004938067402690649
1268,25,18,0.004092109855264425
1269,25,19,0.0033970081713050604
1270,25,20,0.002830755664035678
1271,25,21,0.0023760423064231873
1272,25,22,0.002018563449382782
1273,25,23,0.0017501701368018985
1274,25,24,0.001571031054481864
1275,25,25,0.0014907626900821924
1276,25,26,0.0015410128980875015
1277,25,27,0.001796538708731532
1278,25,28,0.002409874927252531
1279,25,29,0.0036382724065333605
1280,25,30,0.0058076875284314156
1281,25,31,0.009122617542743683
1282,25,32,0.013428594917058945
1283,25,33,0.018201345577836037
1284,25,34,0.022809648886322975
1285,25,35,0.026794830337166786
1286,25,36,0.02996153011918068
1287,25,37,0.032305698841810226
1288,25,38,0.033941369503736496
1289,25,39,0.03499959781765938
1290,25,40,0.035614341497421265
1291,25,41,0.035942256450653076
1292,25,42,0.03609219193458557
1293,25,43,0.036145735532045364
1294,25,44,0.03615942969918251
1295,25,45,0.036166101694107056
1296,25,46,0.03616693988442421
1297,25,47,0.036169905215501785
1298,25,48,0.03616016358137131
1299,25,49,0.03615281358361244
1300,26,0,0.07235216349363327
1301,26,1,0.06308415532112122
1302,26,2,0.054845087230205536
1303,26,3,0.04753550887107849
1304,26,4,0.04105224832892418
1305,26,5,0.03532971441745758
1306,26,6,0.030300073325634003
1307,26,7,0.025890283286571503
1308,26,8,0.022040987387299538
1309,26,9,0.018687231466174126
1310,26,10,0.015771515667438507
1311,26,11,0.013252122327685356
1312,26,12,0.011087399907410145
1313,26,13,0.009238047525286674
1314,26,14,0.007665554061532021
1315,26,15,0.00634039705619216
1316,26,16,0.005232523195445538
1317,26,17,0.004314256366342306
1318,26,18,0.003559177042916417
1319,26,19,0.0029447507113218307
1320,26,20,0.002453181426972151
1321,26,21,0.00206738174892962
1322,26,22,0.0017773612635210156
1323,26,23,0.0015808858443051577
1324,26,24,0.0014858362264931202
1325,26,25,0.0015212752623483539
1326,26,26,0.00175994832534343
1327,26,27,0.00234882696531713
1328,26,28,0.0035429976414889097
1329,26,29,0.005670350976288319
1330,26,30,0.008949216455221176
1331,26,31,0.013238069601356983
1332,26,32,0.018010372295975685
1333,26,33,0.022630712017416954
1334,26,34,0.026635900139808655
1335,26,35,0.029825359582901
1336,26,36,0.03219662606716156
1337,26,37,0.03385574743151665
1338,26,38,0.03493953123688698
1339,26,39,0.0355776809155941
1340,26,40,0.03591751679778099
1341,26,41,0.036077987402677536
1342,26,42,0.03613702952861786
1343,26,43,0.03615347668528557
1344,26,44,0.03615981340408325
1345,26,45,0.03615845739841461
1346,26,46,0.036157041788101196
1347,26,47,0.03614998981356621
1348,26,48,0.03614704683423042
1349,26,49,0.03615269064903259
1350,27,0,0.06772790849208832
1351,27,1,0.05888841673731804
1352,27,2,0.05104657635092735
1353,27,3,0.044114112854003906
1354,27,4,0.03799234703183174
1355,27,5,0.03259923309087753
1356,27,6,0.02786087617278099
1357,27,7,0.02371882274746895
1358,27,8,0.02010977640748024
1359,27,9,0.01698131673038006
1360,27,10,0.014275392517447472
1361,27,11,0.011944275349378586
1362,27,12,0.009947062470018864
1363,27,13,0.008248157799243927
1364,27,14,0.006812465842813253
1365,27,15,0.005607967264950275
1366,27,16,0.00460580550134182
1367,27,17,0.003781986190006137
1368,27,18,0.0031117384787648916
1369,27,19,0.002573365345597267
1370,27,20,0.0021513334941118956
1371,27,21,0.001833581947721541
1372,27,22,0.0016162529354915023
1373,27,23,0.0015047964407131076
1374,27,24,0.0015261656371876597
1375,27,25,0.0017492086626589298
1376,27,26,0.0023179755080491304
1377,27,27,0.0034844784531742334
1378,27,28,0.005579171236604452
1379,27,29,0.008827917277812958
1380,27,30,0.013101448304951191
1381,27,31,0.017872771248221397
1382,27,32,0.02249608375132084
1383,27,33,0.026511551812291145
1384,27,34,0.029716284945607185
1385,27,35,0.032104697078466415
1386,27,36,0.03378090634942055
1387,27,37,0.0348854698240757
1388,27,38,0.03554496914148331
1389,27,39,0.03589751571416855
1390,27,40,0.03606473654508591
1391,27,41,0.036128923296928406
1392,27,42,0.036149054765701294
1393,27,43,0.036155134439468384
1394,27,44,0.036153487861156464
1395,27,45,0.0361483059823513
1396,27,46,0.036143574863672256
1397,27,47,0.0361437164247036
1398,27,48,0.036150142550468445
1399,27,49,0.03617405518889427
1400,28,0,0.06345707178115845
1401,28,1,0.05503131076693535
1402,28,2,0.04756561666727066
1403,28,3,0.04097839444875717
1404,28,4,0.035180699080228806
1405,28,5,0.03009083867073059
1406,28,6,0.025634221732616425
1407,28,7,0.021746469661593437
1408,28,8,0.018369268625974655
1409,28,9,0.015446888282895088
1410,28,10,0.01293349452316761
1411,28,11,0.010776691138744354
1412,28,12,0.00893503800034523
1413,28,13,0.0073740072548389435
1414,28,14,0.006062111351639032
1415,28,15,0.004969081841409206
1416,28,16,0.004066891968250275
1417,28,17,0.0033302269876003265
1418,28,18,0.0027394250500947237
1419,28,19,0.0022744988091289997
1420,28,20,0.0019229833269491792
1421,28,21,0.0016797559801489115
1422,28,22,0.0015484229661524296
1423,28,23,0.0015542302280664444
1424,28,24,0.001762914820574224
1425,28,25,0.002315998775884509
1426,28,26,0.0034611541777849197
1427,28,27,0.005528461653739214
1428,28,28,0.008753091096878052
1429,28,29,0.013012124225497246
1430,28,30,0.01777895726263523
1431,28,31,0.022404050454497337
1432,28,32,0.026420842856168747
1433,28,33,0.02963259629905224
1434,28,34,0.03203045204281807
1435,28,35,0.033717915415763855
1436,28,36,0.03483891859650612
1437,28,37,0.03551555424928665
1438,28,38,0.035881154239177704
1439,28,39,0.0360536128282547
1440,28,40,0.03612218052148819
1441,28,41,0.03614469990134239
1442,28,42,0.03615115210413933
1443,28,43,0.03614987060427666
1444,28,44,0.0361441969871521
1445,28,45,0.036141056567430496
1446,28,46,0.036143019795417786
1447,28,47,0.03615206480026245
1448,28,48,0.036170594394207
1449,28,49,0.036183349788188934
1450,29,0,0.0595327764749527
1451,29,1,0.05149337649345398
1452,29,2,0.044380251318216324
1453,29,3,0.03811415284872055
1454,29,4,0.03261196240782738
1455,29,5,0.027798859402537346
1456,29,6,0.02359643392264843
1457,29,7,0.019943630322813988
1458,29,8,0.01678062230348587
1459,29,9,0.014054563827812672
1460,29,10,0.011718027293682098
1461,29,11,0.009724720381200314
1462,29,12,0.008031782694160938
1463,29,13,0.00660101929679513
1464,29,14,0.005403667688369751
1465,29,15,0.004413224291056395
1466,29,16,0.003603802528232336
1467,29,17,0.00295217614620924
1468,29,18,0.0024386378936469555
1469,29,19,0.002048043766990304
1470,29,20,0.0017731256084516644
1471,29,21,0.0016182397957891226
1472,29,22,0.001606674981303513
1473,29,23,0.0018015532987192273
1474,29,24,0.002341012703254819
1475,29,25,0.0034708271268755198
1476,29,26,0.005518374498933554
1477,29,27,0.008721927180886269
1478,29,28,0.012966254726052284
1479,29,29,0.017724420875310898
1480,29,30,0.022346362471580505
1481,29,31,0.0263624656945467
1482,29,32,0.02957293391227722
1483,29,33,0.031973883509635925
1484,29,34,0.033667173236608505
1485,29,35,0.0347999706864357
1486,29,36,0.03548933565616608
1487,29,37,0.03586779162287712
1488,29,38,0.03604516014456749
1489,29,39,0.03611619770526886
1490,29,40,0.03614065423607826
1491,29,41,0.03614770621061325
1492,29,42,0.03614737093448639
1493,29,43,0.036143191158771515
1494,29,44,0.036141425371170044
1495,29,45,0.03614553436636925
1496,29,46,0.03615514561533928
1497,29,47,0.03616408631205559
1498,29,48,0.03616875782608986
1499,29,49,0.03622410073876381
1500,30,0,0.05589308962225914
1501,30,1,0.04823657497763634
1502,30,2,0.04147396609187126
1503,30,3,0.0355178564786911
1504,30,4,0.030290115624666214
1505,30,5,0.025722144171595573
1506,30,6,0.021751100197434425
1507,30,7,0.018311074003577232
1508,30,8,0.015343482606112957
1509,30,9,0.01279767882078886
1510,30,10,0.010625768452882767
1511,30,11,0.008780665695667267
1512,30,12,0.007222664076834917
1513,30,13,0.0059156338684260845
1514,30,14,0.00482940161600709
1515,30,15,0.0039365473203361034
1516,30,16,0.0032146270386874676
1517,30,17,0.0026435707695782185
1518,30,18,0.002207990037277341
1519,30,19,0.0018979812739416957
1520,30,20,0.0017150831408798695
1521,30,21,0.0016834062989801168
1522,30,22,0.0018647531978785992
1523,30,23,0.0023937576916068792
1524,30,24,0.0035129410680383444
1525,30,25,0.005546160973608494
1526,30,26,0.008732921443879604
1527,30,27,0.012960214167833328
1528,30,28,0.017706366255879402
1529,30,29,0.022318566218018532
1530,30,30,0.02632904052734375
1531,30,31,0.02953607216477394
1532,30,32,0.03193497657775879
1533,30,33,0.03362810239195824
1534,30,34,0.03476798161864281
1535,30,35,0.03546682000160217
1536,30,36,0.03585636243224144
1537,30,37,0.03604012355208397
1538,30,38,0.03611196205019951
1539,30,39,0.036137230694293976
1540,30,40,0.036145154386758804
1541,30,41,0.03614585101604462
1542,30,42,0.03614341467618942
1543,30,43,0.03614335134625435
1544,30,44,0.03614909574389458
1545,30,45,0.03615680709481239
1546,30,46,0.03615701571106911
1547,30,47,0.036159489303827286
1548,30,48,0.03620459511876106
1549,30,49,0.036325834691524506
1550,31,0,0.052512623369693756
1551,31,1,0.045206211507320404
1552,31,2,0.03876795247197151
1553,31,3,0.033115092664957047
1554,31,4,0.028168389573693275
1555,31,5,0.023853110149502754
1556,31,6,0.020101074129343033
1557,31,7,0.016854610294103622
1558,31,8,0.014064671471714973
1559,31,9,0.011681950651109219
1560,31,10,0.00965760089457035
1561,31,11,0.00794762372970581
1562,31,12,0.006512188818305731
1563,31,13,0.005316565744578838
1564,31,14,0.004331822041422129
1565,31,15,0.003532009432092309
1566,31,16,0.002896721940487623
1567,31,17,0.002408151514828205
1568,31,18,0.002056518569588661
1569,31,19,0.001842412049882114
1570,31,20,0.0017874138429760933
1571,31,21,0.0019538819324225187
1572,31,22,0.002474455162882805
1573,31,23,0.0035875942558050156
1574,31,24,0.005612081848084927
1575,31,25,0.008784113451838493
1576,31,26,0.012993776239454746
1577,31,27,0.017722513526678085
1578,31,28,0.022319763898849487
1579,31,29,0.0263185054063797
1580,31,30,0.02951783500611782
1581,31,31,0.0319121815264225
1582,31,32,0.033601757138967514
1583,31,33,0.034742921590805054
1584,31,34,0.035448163747787476
1585,31,35,0.035846028476953506
1586,31,36,0.03603709861636162
1587,31,37,0.0361102856695652
1588,31,38,0.03613525256514549
1589,31,39,0.03614344075322151
1590,31,40,0.03614491969347
1591,31,41,0.036143675446510315
1592,31,42,0.03614524379372597
1593,31,43,0.03615081310272217
1594,31,44,0.03615521639585495
1595,31,45,0.036151111125946045
1596,31,46,0.036155059933662415
1597,31,47,0.03619033470749855
1598,31,48,0.03629223629832268
1599,31,49,0.0365719236433506
1600,32,0,0.04942468926310539
1601,32,1,0.04244072362780571
1602,32,2,0.036294758319854736
1603,32,3,0.03090817853808403
1604,32,4,0.02621193788945675
1605,32,5,0.022132650017738342
1606,32,6,0.01859828270971775
1607,32,7,0.015549607574939728
1608,32,8,0.012933976948261261
1609,32,9,0.010702664032578468
1610,32,10,0.008812809363007545
1611,32,11,0.007222501561045647
1612,32,12,0.005897739436477423
1613,32,13,0.004803880583494902
1614,32,14,0.003913372289389372
1615,32,15,0.003202976891770959
1616,32,16,0.0026537543162703514
1617,32,17,0.0022535191383212805
1618,32,18,0.0020032916218042374
1619,32,19,0.001922902069054544
1620,32,20,0.0020729198586195707
1621,32,21,0.0025857873260974884
1622,32,22,0.0036959084682166576
1623,32,23,0.005716283340007067
1624,32,24,0.008875779807567596
1625,32,25,0.013065082021057606
1626,32,26,0.017770880833268166
1627,32,27,0.02234683930873871
1628,32,28,0.026328783482313156
1629,32,29,0.029515231028199196
1630,32,30,0.03190205618739128
1631,32,31,0.03358672931790352
1632,32,32,0.03472420573234558
1633,32,33,0.035433173179626465
1634,32,34,0.035836536437273026
1635,32,35,0.03603418543934822
1636,32,36,0.036110371351242065
1637,32,37,0.03613469749689102
1638,32,38,0.03614267706871033
1639,32,39,0.03614466264843941
1640,32,40,0.036143895238637924
1641,32,41,0.03614578768610954
1642,32,42,0.036150284111499786
1643,32,43,0.03615220636129379
1644,32,44,0.03614781051874161
1645,32,45,0.036150816828012466
1646,32,46,0.0361810140311718
1647,32,47,0.03627297282218933
1648,32,48,0.036525480449199677
1649,32,49,0.037152573466300964
1650,33,0,0.04659665748476982
1651,33,1,0.039918217808008194
1652,33,2,0.034051746129989624
1653,33,3,0.028916021808981895
1654,33,4,0.024448737502098083
1655,33,5,0.020581116899847984
1656,33,6,0.017242861911654472
1657,33,7,0.014371628873050213
1658,33,8,0.011915529146790504
1659,33,9,0.009827290661633015
1660,33,10,0.008065884932875633
1661,33,11,0.006592096760869026
1662,33,12,0.005371468141674995
1663,33,13,0.004374188371002674
1664,33,14,0.0035752078983932734
1665,33,15,0.002954083262011409
1666,33,16,0.0024976725690066814
1667,33,17,0.0022038135211914778
1668,33,18,0.0020931544713675976
1669,33,19,0.0022257992532104254
1670,33,20,0.0027313444297760725
1671,33,21,0.003840582212433219
1672,33,22,0.005859641823917627
1673,33,23,0.009008966386318207
1674,33,24,0.01317605935037136
1675,33,25,0.01785258576273918
1676,33,26,0.02240006998181343
1677,33,27,0.026358770206570625
1678,33,28,0.029527727514505386
1679,33,29,0.031902626156806946
1680,33,30,0.033580951392650604
1681,33,31,0.03471077233552933
1682,33,32,0.03542143478989601
1683,33,33,0.035827867686748505
1684,33,34,0.03603018447756767
1685,33,35,0.03611099347472191
1686,33,36,0.03613455593585968
1687,33,37,0.036142170429229736
1688,33,38,0.03614448383450508
1689,33,39,0.036144234240055084
1690,33,40,0.03614550083875656
1691,33,41,0.03614915534853935
1692,33,42,0.0361497588455677
1693,33,43,0.03614634647965431
1694,33,44,0.036146655678749084
1695,33,45,0.03617556765675545
1696,33,46,0.036263205111026764
1697,33,47,0.036496352404356
1698,33,48,0.037077758461236954
1699,33,49,0.03838401660323143
1700,34,0,0.04398180544376373
1701,34,1,0.03758954256772995
1702,34,2,0.031985603272914886
1703,34,3,0.027091702446341515
1704,34,4,0.022839292883872986
1705,34,5,0.019163498654961586
1706,34,6,0.0160018652677536
1707,34,7,0.013295315206050873
1708,34,8,0.010991575196385384
1709,34,9,0.009041187353432178
1710,34,10,0.007404982578009367
1711,34,11,0.006044028792530298
1712,34,12,0.004927266389131546
1713,34,13,0.004026756621897221
1714,34,14,0.0033213847782462835
1715,34,15,0.0027978827711194754
1716,34,16,0.0024535914417356253
1717,34,17,0.002307353774085641
1718,34,18,0.0024188936222344637
1719,34,19,0.00291683292016387
1720,34,20,0.004026820417493582
1721,34,21,0.0060460735112428665
1722,34,22,0.009184750728309155
1723,34,23,0.01332578994333744
1724,34,24,0.017966987565159798
1725,34,25,0.02247975580394268
1726,34,26,0.026408623903989792
1727,34,27,0.029554657638072968
1728,34,28,0.03191370144486427
1729,34,29,0.0335824228823185
1730,34,30,0.034704502671957016
1731,34,31,0.03541228547692299
1732,34,32,0.03582073748111725
1733,34,33,0.03602602332830429
1734,34,34,0.03611063212156296
1735,34,35,0.036134883761405945
1736,34,36,0.03614168241620064
1737,34,37,0.036144111305475235
1738,34,38,0.03614438325166702
1739,34,39,0.03614548221230507
1740,34,40,0.03614766523241997
1741,34,41,0.036148883402347565
1742,34,42,0.03614577651023865
1743,34,43,0.036145225167274475
1744,34,44,0.03617163375020027
1745,34,45,0.036257170140743256
1746,34,46,0.036479413509368896
1747,34,47,0.03702298551797867
1748,34,48,0.03824039548635483
1749,34,49,0.04082837700843811
1750,35,0,0.0416192002594471
1751,35,1,0.03546770289540291
1752,35,2,0.03009483963251114
1753,35,3,0.025420287624001503
1754,35,4,0.021369382739067078
1755,35,5,0.017876818776130676
1756,35,6,0.01488309446722269
1757,35,7,0.012332310900092125
1758,35,8,0.010172202251851559
1759,35,9,0.008353141136467457
1760,35,10,0.0068345884792506695
1761,35,11,0.005581700708717108
1762,35,12,0.004566581919789314
1763,35,13,0.003765892470255494
1764,35,14,0.0031652634497731924
1765,35,15,0.0027624911163002253
1766,35,16,0.0025752282235771418
1767,35,17,0.002661252859979868
1768,35,18,0.0031485941726714373
1769,35,19,0.004258707631379366
1770,35,20,0.006278351880609989
1771,35,21,0.009404568001627922
1772,35,22,0.013514994643628597
1773,35,23,0.018113989382982254
1774,35,24,0.022584423422813416
1775,35,25,0.026476968079805374
1776,35,26,0.029595177620649338
1777,35,27,0.03193456307053566
1778,35,28,0.033590104430913925
1779,35,29,0.034701984375715256
1780,35,30,0.03540560603141785
1781,35,31,0.035815101116895676
1782,35,32,0.03602205216884613
1783,35,33,0.03610793873667717
1784,35,34,0.03613506630063057
1785,35,35,0.036140840500593185
1786,35,36,0.036143574863672256
1787,35,37,0.03614439070224762
1788,35,38,0.03614513576030731
1789,35,39,0.03614591807126999
1790,35,40,0.03614882752299309
1791,35,41,0.03614549711346626
1792,35,42,0.03614620491862297
1793,35,43,0.036169737577438354
1794,35,44,0.03625209257006645
1795,35,45,0.0364697128534317
1796,35,46,0.03698241710662842
1797,35,47,0.03812892735004425
1798,35,48,0.040582988411188126
1799,35,49,0.04547945410013199
1800,36,0,0.039495207369327545
1801,36,1,0.033583544194698334
