,epoch0,epoch1,epoch2,epoch3,epoch4
12326,-0.04523862,-0.045815915,-0.048487775,-0.036548227,-0.026678612
12327,-0.10545199,-0.1008022,-0.10278842,-0.102244854,-0.107488595
12328,0.020134265,0.018514074,0.016813144,0.029725967,0.037806883
12329,0.09483229,0.06822672,0.054535564,0.054395936,0.05949337
12330,-0.053781837,-0.07720465,-0.09978942,-0.10658803,-0.11746448
12331,0.099244,0.10657906,0.1151281,0.13595624,0.15356646
12332,0.011166396,0.003914087,-0.00273212,-0.00996582,-0.007180318
12333,0.020705547,0.012926841,0.020820836,0.030545617,0.026117215
12334,0.16905467,0.1434475,0.13023211,0.14118735,0.15649447
12335,-0.0064977547,-0.015231819,-0.020367451,-0.03341407,-0.03730842
12336,-0.095369525,-0.09351399,-0.09294279,-0.088736586,-0.08735216
12337,-0.028899359,-0.036643,-0.047037408,-0.039125994,-0.046483576
12338,0.08311763,0.049660288,0.03170861,0.009413883,-0.002556258
12339,-0.13745026,-0.1370374,-0.13708836,-0.13698505,-0.13621679
12340,0.14768127,0.15793252,0.16176859,0.15329051,0.15267652
12341,0.035781126,0.022916578,0.0071119843,-0.0014328565,-0.0029977015
12342,-0.05587499,-0.048527773,-0.040966,-0.029688008,-0.025276944
12343,0.03491515,0.032801736,0.023302115,0.029478548,0.024798566
12344,0.046688903,0.046688903,0.046688903,0.046688903,0.046688903
12345,-0.061179023,-0.061179023,-0.061179023,-0.061179023,-0.061179023
12346,-0.008185053,-0.008185053,-0.008222253,-0.008222171,-0.008222171
12347,0.005657855,0.005657855,0.005657855,0.005657855,0.005657855
12348,0.052429497,0.052429497,0.052429497,0.052429497,0.052429497
12349,0.0029415854,0.0029415854,0.0029415854,0.0029415854,0.0029415854
12350,-0.06169516,-0.062240835,-0.062240835,-0.062240835,-0.062240835
12351,-0.05898957,-0.05898957,-0.05898957,-0.05898957,-0.05898957
